<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.02.17	09:25:00	111200	111320	111125	111285	47363	147812	5
2023.02.17	09:30:00	111280	111295	111160	111180	41419	121709	5
2023.02.17	09:35:00	111185	111215	111120	111125	30328	87857	5
2023.02.17	09:40:00	111125	111290	111120	111215	38360	112702	5
2023.02.17	09:45:00	111210	111270	111135	111155	32850	93954	5
2023.02.17	09:50:00	111160	111190	111085	111115	31544	90008	5
2023.02.17	09:55:00	111120	111240	111100	111220	28823	89840	5
2023.02.17	10:00:00	111220	111370	111115	111185	80762	242432	5
2023.02.17	10:05:00	111185	111215	110945	111045	93337	272576	5
2023.02.17	10:10:00	111045	111110	110860	110945	99523	280498	5
2023.02.17	10:15:00	110940	111110	110875	110920	76118	207105	5
2023.02.17	10:20:00	110915	110975	110690	110760	82549	235872	5
2023.02.17	10:25:00	110765	110900	110695	110885	62809	170925	5
2023.02.17	10:30:00	110880	110950	110780	110930	54915	159145	5
2023.02.17	10:35:00	110930	111110	110900	111105	53077	156652	5
2023.02.17	10:40:00	111105	111230	111000	111140	79982	238520	5
2023.02.17	10:45:00	111140	111200	111040	111170	57937	166926	5
2023.02.17	10:50:00	111170	111190	111090	111165	36273	103266	5
2023.02.17	10:55:00	111165	111370	111115	111285	79961	243715	5
2023.02.17	11:00:00	111285	111410	111175	111185	72801	219658	5
2023.02.17	11:05:00	111185	111225	111040	111085	61801	188159	5
2023.02.17	11:10:00	111085	111250	111075	111080	55108	172849	5
2023.02.17	11:15:00	111080	111315	111070	111285	51712	155562	5
2023.02.17	11:20:00	111285	111340	111060	111085	59493	185635	5
2023.02.17	11:25:00	111080	111095	110900	110955	62197	195083	5
2023.02.17	11:30:00	110955	111115	110870	111050	89451	274918	5
2023.02.17	11:35:00	111050	111105	110935	111025	52286	152501	5
2023.02.17	11:40:00	111020	111440	110955	111160	107344	345079	5
2023.02.17	11:45:00	111155	111170	110865	110965	82772	259709	5
2023.02.17	11:50:00	110965	111025	110675	110740	68065	240465	5
2023.02.17	11:55:00	110745	111010	110685	111005	63253	200365	5
2023.02.17	12:00:00	111010	111555	110980	111450	101604	345275	5
2023.02.17	12:05:00	111450	111600	111325	111440	93095	277705	5
2023.02.17	12:10:00	111445	111590	111330	111410	69751	214846	5
2023.02.17	12:15:00	111405	111635	111280	111545	76658	242831	5
2023.02.17	12:20:00	111545	111550	111225	111275	62542	191261	5
2023.02.17	12:25:00	111270	111405	111205	111255	48730	149649	5
2023.02.17	12:30:00	111260	111435	111240	111380	37747	111848	5
2023.02.17	12:35:00	111380	111475	111270	111380	43691	135230	5
2023.02.17	12:40:00	111380	111385	111145	111170	46227	147845	5
2023.02.17	12:45:00	111165	111285	111160	111235	33780	111738	5
2023.02.17	12:50:00	111240	111260	111065	111080	40128	128869	5
2023.02.17	12:55:00	111080	111150	110990	111050	40103	122914	5
2023.02.17	13:00:00	111050	111245	111020	111230	39364	124097	5
2023.02.17	13:05:00	111230	111275	111150	111150	29524	94268	5
2023.02.17	13:10:00	111155	111220	111095	111110	25333	80893	5
2023.02.17	13:15:00	111110	111165	111070	111080	20208	63354	5
2023.02.17	13:20:00	111080	111110	111025	111070	23245	80523	5
2023.02.17	13:25:00	111065	111140	110940	111030	37619	127589	5
2023.02.17	13:30:00	111025	111065	110930	111045	38525	128440	5
2023.02.17	13:35:00	111050	111240	111025	111200	43296	142986	5
2023.02.17	13:40:00	111205	111270	111040	111070	35172	114303	5
2023.02.17	13:45:00	111070	111255	111050	111130	34619	114633	5
2023.02.17	13:50:00	111130	111195	111055	111105	23880	76805	5
2023.02.17	13:55:00	111105	111260	111080	111235	24539	80613	5
2023.02.17	14:00:00	111230	111400	111230	111390	41444	138575	5
2023.02.17	14:05:00	111390	111500	111330	111450	45681	153058	5
2023.02.17	14:10:00	111455	111525	111335	111380	39777	138740	5
2023.02.17	14:15:00	111375	111525	111310	111320	43614	144035	5
2023.02.17	14:20:00	111320	111360	111265	111325	28221	93197	5
2023.02.17	14:25:00	111320	111470	111295	111445	33987	114806	5
2023.02.17	14:30:00	111445	111470	111390	111450	20603	65660	5
2023.02.17	14:35:00	111445	111490	111370	111400	22166	69807	5
2023.02.17	14:40:00	111400	111420	111320	111390	22222	74391	5
2023.02.17	14:45:00	111385	111410	111295	111300	21443	69072	5
2023.02.17	14:50:00	111305	111335	111175	111195	37576	126828	5
2023.02.17	14:55:00	111195	111280	111185	111255	21365	73450	5
2023.02.17	15:00:00	111260	111300	111190	111255	21289	71081	5
2023.02.17	15:05:00	111250	111280	111130	111215	37428	127301	5
2023.02.17	15:10:00	111215	111285	111200	111265	21393	73166	5
2023.02.17	15:15:00	111265	111335	111215	111320	27803	92942	5
2023.02.17	15:20:00	111315	111375	111190	111210	34970	118945	5
2023.02.17	15:25:00	111210	111220	111100	111150	33953	114648	5
2023.02.17	15:30:00	111150	111200	111045	111125	31585	107938	5
2023.02.17	15:35:00	111125	111160	111040	111065	23154	74693	5
2023.02.17	15:40:00	111065	111135	111045	111115	19119	64434	5
2023.02.17	15:45:00	111120	111190	111055	111185	24727	81708	5
2023.02.17	15:50:00	111180	111240	111145	111185	23362	79232	5
2023.02.17	15:55:00	111190	111235	111130	111165	20816	72004	5
2023.02.17	16:00:00	111165	111245	111135	111155	23467	82913	5
2023.02.17	16:05:00	111155	111195	111135	111180	12217	43987	5
2023.02.17	16:10:00	111180	111270	111085	111110	33576	122628	5
2023.02.17	16:15:00	111105	111285	111100	111270	32188	117104	5
2023.02.17	16:20:00	111275	111315	111215	111280	25544	89085	5
2023.02.17	16:25:00	111285	111285	111170	111200	22307	78475	5
2023.02.17	16:30:00	111200	111230	111135	111180	20101	69797	5
2023.02.17	16:35:00	111175	111240	111160	111190	14936	50658	5
2023.02.17	16:40:00	111190	111235	111165	111205	14060	49825	5
2023.02.17	16:45:00	111205	111225	111145	111185	15207	54494	5
2023.02.17	16:50:00	111185	111290	111180	111250	19267	67001	5
2023.02.17	16:55:00	111250	111330	111240	111330	18004	62421	5
2023.02.17	17:00:00	111325	111385	111290	111325	24032	86037	5
2023.02.17	17:05:00	111325	111330	111265	111305	15541	54787	5
2023.02.17	17:10:00	111310	111325	111230	111260	16558	64715	5
2023.02.17	17:15:00	111255	111280	111185	111220	14531	54399	5
2023.02.17	17:20:00	111225	111235	111010	111020	26930	103096	5
2023.02.17	17:25:00	111025	111095	110975	111055	27199	104660	5
2023.02.17	17:30:00	111060	111125	110960	111110	26242	97866	5
2023.02.17	17:35:00	111110	111185	111045	111095	22859	84372	5
2023.02.17	17:40:00	111090	111140	111050	111060	14182	52728	5
2023.02.17	17:45:00	111065	111085	110960	110980	16906	58520	5
2023.02.17	17:50:00	110985	111010	110890	110910	24261	86746	5
2023.02.17	17:55:00	110910	110985	110855	110865	16365	59895	5
2023.02.17	18:00:00	110860	110915	110815	110900	14610	49841	5
2023.02.17	18:05:00	110900	110945	110805	110835	12620	42644	5
2023.02.17	18:10:00	110830	110875	110805	110835	10294	38535	5
2023.02.17	18:15:00	110835	110945	110810	110925	10593	39336	5
2023.02.17	18:20:00	110930	110995	110695	110695	9243	39680	5
2023.02.22	13:00:00	109885	109915	109065	109095	126204	285921	5
2023.02.22	13:05:00	109095	109105	108790	108830	79030	243793	5
2023.02.22	13:10:00	108830	108925	108380	108470	88638	310203	5
2023.02.22	13:15:00	108475	108535	108275	108525	81124	247581	5
2023.02.22	13:20:00	108525	108580	108415	108555	49546	159411	5
2023.02.22	13:25:00	108550	108575	108400	108460	39918	126519	5
2023.02.22	13:30:00	108460	108565	108400	108475	42667	140504	5
2023.02.22	13:35:00	108475	108630	108445	108595	49625	158085	5
2023.02.22	13:40:00	108595	108660	108515	108555	40094	139897	5
2023.02.22	13:45:00	108560	108695	108535	108635	42206	143510	5
2023.02.22	13:50:00	108635	108765	108590	108640	41950	140670	5
2023.02.22	13:55:00	108645	108795	108640	108735	34954	112273	5
2023.02.22	14:00:00	108735	108760	108560	108620	48433	154994	5
2023.02.22	14:05:00	108620	108810	108575	108760	45785	150079	5
2023.02.22	14:10:00	108760	108785	108650	108685	42640	147884	5
2023.02.22	14:15:00	108685	108935	108680	108885	52138	180260	5
2023.02.22	14:20:00	108885	108945	108855	108925	34415	112175	5
2023.02.22	14:25:00	108925	108985	108830	108840	43540	148494	5
2023.02.22	14:30:00	108845	108975	108825	108950	37314	122422	5
2023.02.22	14:35:00	108950	109040	108910	108940	45197	147206	5
2023.02.22	14:40:00	108940	109080	108915	108925	42928	143074	5
2023.02.22	14:45:00	108925	109135	108905	109025	54062	187277	5
2023.02.22	14:50:00	109025	109055	108890	108905	38037	123354	5
2023.02.22	14:55:00	108905	108920	108820	108870	37959	129524	5
2023.02.22	15:00:00	108865	108925	108805	108870	29472	98059	5
2023.02.22	15:05:00	108870	108995	108865	108995	33426	110969	5
2023.02.22	15:10:00	108990	109040	108850	108885	41891	141682	5
2023.02.22	15:15:00	108890	108950	108860	108905	24034	83987	5
2023.02.22	15:20:00	108905	108960	108850	108950	30960	111838	5
2023.02.22	15:25:00	108950	108960	108770	108790	34287	117733	5
2023.02.22	15:30:00	108790	108810	108685	108760	42474	137996	5
2023.02.22	15:35:00	108755	108845	108705	108835	32693	111184	5
2023.02.22	15:40:00	108830	108875	108780	108845	30254	103254	5
2023.02.22	15:45:00	108840	108860	108770	108825	22629	70674	5
2023.02.22	15:50:00	108830	108830	108655	108685	36390	126077	5
2023.02.22	15:55:00	108690	108775	108645	108740	32289	104342	5
2023.02.22	16:00:00	108735	108895	108560	108795	86214	287355	5
2023.02.22	16:05:00	108800	108920	108645	108715	65209	198451	5
2023.02.22	16:10:00	108715	108835	108505	108580	63959	203647	5
2023.02.22	16:15:00	108585	108775	108440	108760	64332	205272	5
2023.02.22	16:20:00	108765	108790	108610	108685	40871	130940	5
2023.02.22	16:25:00	108690	108780	108635	108695	35067	116150	5
2023.02.22	16:30:00	108690	108720	108480	108515	48928	173841	5
2023.02.22	16:35:00	108515	108555	108360	108490	54645	187540	5
2023.02.22	16:40:00	108490	108535	108290	108360	48831	174406	5
2023.02.22	16:45:00	108360	108535	108320	108525	35566	126318	5
2023.02.22	16:50:00	108520	108545	108455	108495	27055	92888	5
2023.02.22	16:55:00	108495	108500	108390	108420	33709	117342	5
2023.02.22	17:00:00	108420	108515	108390	108500	25437	84667	5
2023.02.22	17:05:00	108500	108580	108475	108490	26595	90028	5
2023.02.22	17:10:00	108490	108530	108410	108495	25801	88182	5
2023.02.22	17:15:00	108490	108595	108470	108560	23722	79768	5
2023.02.22	17:20:00	108565	108630	108510	108605	24366	81927	5
2023.02.22	17:25:00	108605	108680	108590	108605	24126	85847	5
2023.02.22	17:30:00	108600	108735	108555	108695	31241	109289	5
2023.02.22	17:35:00	108700	108740	108645	108720	21569	77440	5
2023.02.22	17:40:00	108720	108760	108615	108630	28108	98922	5
2023.02.22	17:45:00	108630	108795	108615	108790	25004	86009	5
2023.02.22	17:50:00	108790	108790	108675	108690	23361	82347	5
2023.02.22	17:55:00	108690	108780	108685	108770	16702	59489	5
2023.02.22	18:00:00	108775	108830	108700	108715	22198	73233	5
2023.02.22	18:05:00	108715	108815	108715	108755	14725	47644	5
2023.02.22	18:10:00	108755	108780	108725	108735	8327	24306	5
2023.02.22	18:15:00	108735	108750	108655	108700	14178	49667	5
2023.02.22	18:20:00	108695	108735	108495	108495	6297	34825	5
2023.02.23	09:00:00	109110	109195	108955	108990	56219	130491	5
2023.02.23	09:05:00	108990	109175	108975	109015	43523	111183	5
2023.02.23	09:10:00	109015	109145	108960	109120	33922	92701	5
2023.02.23	09:15:00	109120	109270	108980	109040	62644	170826	5
2023.02.23	09:20:00	109040	109120	108980	109030	35408	94699	5
2023.02.23	09:25:00	109030	109180	109010	109130	34262	89343	5
2023.02.23	09:30:00	109125	109220	109050	109085	55620	148696	5
2023.02.23	09:35:00	109090	109095	108905	108985	54708	168238	5
2023.02.23	09:40:00	108980	109040	108950	109005	30570	87454	5
2023.02.23	09:45:00	109005	109030	108850	108920	44325	133710	5
2023.02.23	09:50:00	108915	108935	108775	108810	41326	119462	5
2023.02.23	09:55:00	108815	108840	108725	108745	36637	107096	5
2023.02.23	10:00:00	108745	108870	108670	108825	91246	274163	5
2023.02.23	10:05:00	108830	108955	108735	108950	63630	189885	5
2023.02.23	10:10:00	108950	109050	108865	108885	72983	232285	5
2023.02.23	10:15:00	108885	108970	108800	108930	69565	199201	5
2023.02.23	10:20:00	108930	108970	108710	108735	67071	195399	5
2023.02.23	10:25:00	108730	108820	108680	108765	40445	108239	5
2023.02.23	10:30:00	108765	108900	108655	108845	87331	249099	5
2023.02.23	10:35:00	108850	108920	108775	108830	49608	144884	5
2023.02.23	10:40:00	108830	109320	108720	109295	105742	343513	5
2023.02.23	10:45:00	109295	109375	109005	109035	89556	286461	5
2023.02.23	10:50:00	109035	109490	109030	109490	90713	295902	5
2023.02.23	10:55:00	109485	109680	109460	109520	78099	260973	5
2023.02.23	11:00:00	109520	109820	109490	109805	77295	252329	5
2023.02.23	11:05:00	109805	109895	109685	109895	63334	208528	5
2023.02.23	11:10:00	109890	110200	109870	110165	77664	279383	5
2023.02.23	11:15:00	110170	110180	110095	110120	38615	130173	5
2023.02.23	11:20:00	110120	110220	110030	110040	55825	182335	5
2023.02.23	11:25:00	110040	110180	109990	110175	42046	138208	5
2023.02.23	11:30:00	110175	110280	110085	110150	71188	246864	5
2023.02.23	11:35:00	110145	110160	109995	110055	49689	167261	5
2023.02.23	11:40:00	110050	110155	109950	110060	47932	163589	5
2023.02.23	11:45:00	110055	110285	110010	110250	55254	192588	5
2023.02.23	11:50:00	110250	110365	110175	110305	54048	197145	5
2023.02.23	11:55:00	110305	110315	110155	110170	42390	149353	5
2023.02.23	12:00:00	110165	110205	110070	110075	39072	145839	5
2023.02.23	12:05:00	110070	110095	109820	109860	58356	214598	5
2023.02.23	12:10:00	109860	109920	109800	109895	38373	143583	5
2023.02.23	12:15:00	109895	109955	109800	109935	33653	122373	5
2023.02.23	12:20:00	109940	109980	109815	109850	30812	106096	5
2023.02.23	12:25:00	109855	110040	109835	110005	32469	121055	5
2023.02.23	12:30:00	110010	110025	109835	109925	36247	129364	5
2023.02.23	12:35:00	109925	109925	109730	109755	39257	138056	5
2023.02.23	12:40:00	109755	109770	109560	109565	42225	153183	5
2023.02.23	12:45:00	109570	109580	109160	109215	74657	277425	5
2023.02.23	12:50:00	109215	109290	109100	109235	53203	186157	5
2023.02.23	12:55:00	109235	109280	109120	109260	35623	125127	5
2023.02.23	13:00:00	109255	109355	109140	109325	38900	135281	5
2023.02.23	13:05:00	109330	109365	108950	108980	57001	205428	5
2023.02.23	13:10:00	108980	109100	108810	108905	64811	224322	5
2023.02.23	13:15:00	108910	108990	108840	108965	41892	138862	5
2023.02.23	13:20:00	108965	108985	108880	108950	31005	111475	5
2023.02.23	13:25:00	108955	109035	108875	108915	37804	132968	5
2023.02.23	13:30:00	108920	109010	108820	108870	37623	130941	5
2023.02.23	13:35:00	108865	108900	108575	108610	59438	222098	5
2023.02.23	13:40:00	108605	108620	108455	108520	54729	210955	5
2023.02.23	13:45:00	108515	108605	108420	108490	45670	160878	5
2023.02.23	13:50:00	108490	108530	108380	108395	33703	119486	5
2023.02.23	13:55:00	108395	108510	108330	108460	41527	147349	5
2023.02.23	14:00:00	108465	108620	108425	108585	37243	131297	5
2023.02.23	14:05:00	108590	108655	108485	108490	34469	118557	5
2023.02.23	14:10:00	108490	108495	108375	108445	33968	114256	5
2023.02.23	14:15:00	108440	108565	108400	108425	37021	133141	5
2023.02.23	14:20:00	108420	108530	108210	108515	65317	233125	5
2023.02.23	14:25:00	108510	108555	108420	108435	27954	98640	5
2023.02.23	14:30:00	108435	108515	108405	108495	23256	76692	5
2023.02.23	14:35:00	108490	108590	108480	108540	27083	90488	5
2023.02.23	14:40:00	108540	108630	108500	108620	27936	96665	5
2023.02.23	14:45:00	108620	108650	108555	108585	26366	89225	5
2023.02.23	14:50:00	108585	108645	108565	108585	17833	62833	5
2023.02.23	14:55:00	108585	108625	108540	108595	17720	60539	5
2023.02.23	15:00:00	108590	108640	108475	108505	31033	113736	5
2023.02.23	15:05:00	108505	108520	108435	108490	25303	89668	5
2023.02.23	15:10:00	108495	108505	108415	108430	16856	54993	5
2023.02.23	15:15:00	108430	108480	108370	108475	27222	96201	5
2023.02.23	15:20:00	108475	108545	108440	108540	24602	90576	5
2023.02.23	15:25:00	108545	108585	108500	108545	21541	83989	5
2023.02.23	15:30:00	108550	108555	108480	108515	18543	73635	5
2023.02.23	15:35:00	108520	108535	108445	108525	21051	86477	5
2023.02.23	15:40:00	108530	108660	108520	108590	32389	139143	5
2023.02.23	15:45:00	108585	108685	108585	108665	23680	97816	5
2023.02.23	15:50:00	108665	108700	108565	108570	29534	112847	5
2023.02.23	15:55:00	108570	108685	108565	108665	23485	91807	5
2023.02.23	16:00:00	108665	108700	108630	108670	18920	73778	5
2023.02.23	16:05:00	108675	108740	108670	108705	21667	80040	5
2023.02.23	16:10:00	108700	108810	108650	108770	30351	112496	5
2023.02.23	16:15:00	108765	108990	108760	108940	46882	190248	5
2023.02.23	16:20:00	108940	108980	108860	108870	27516	106682	5
2023.02.23	16:25:00	108870	109070	108870	109045	32681	135589	5
2023.02.23	16:30:00	109045	109140	109025	109100	36118	146958	5
2023.02.23	16:35:00	109105	109220	109015	109035	40574	169600	5
2023.02.23	16:40:00	109040	109075	108990	109050	21402	84529	5
2023.02.23	16:45:00	109050	109220	109050	109175	35134	142353	5
2023.02.23	16:50:00	109170	109175	109000	109055	28024	110936	5
2023.02.23	16:55:00	109060	109075	109000	109060	17650	67804	5
2023.02.23	17:00:00	109060	109220	109060	109170	28425	110183	5
2023.02.23	17:05:00	109165	109205	109150	109160	13963	50923	5
2023.02.23	17:10:00	109165	109265	109150	109220	25206	97502	5
2023.02.23	17:15:00	109220	109245	109190	109205	12862	44935	5
2023.02.23	17:20:00	109205	109260	109170	109240	16319	66478	5
2023.02.23	17:25:00	109240	109335	109205	109305	23299	93525	5
2023.02.23	17:30:00	109305	109445	109265	109375	27578	122223	5
2023.02.23	17:35:00	109380	109460	109320	109355	23704	95057	5
2023.02.23	17:40:00	109355	109435	109345	109405	13026	51292	5
2023.02.23	17:45:00	109410	109410	109285	109305	19725	79387	5
2023.02.23	17:50:00	109300	109325	109205	109230	19653	74507	5
2023.02.23	17:55:00	109235	109270	109160	109230	19217	79039	5
2023.02.23	18:00:00	109230	109255	109185	109215	8235	30887	5
2023.02.23	18:05:00	109210	109255	109200	109220	7038	29952	5
2023.02.23	18:10:00	109215	109315	109210	109300	10711	40126	5
2023.02.23	18:15:00	109300	109320	109210	109260	9893	37928	5
2023.02.23	18:20:00	109260	109340	109175	109175	6017	27596	5
2023.02.24	09:00:00	108600	108705	108490	108655	70245	181587	5
2023.02.24	09:05:00	108655	108775	108620	108760	38850	109170	5
2023.02.24	09:10:00	108760	108900	108750	108785	40350	124684	5
2023.02.24	09:15:00	108785	108870	108740	108870	35009	107112	5
2023.02.24	09:20:00	108865	108910	108755	108860	34969	94961	5
2023.02.24	09:25:00	108855	108900	108770	108865	28239	78200	5
2023.02.24	09:30:00	108870	108985	108850	108950	39919	118170	5
2023.02.24	09:35:00	108950	109015	108885	108895	35406	108084	5
2023.02.24	09:40:00	108900	109080	108875	109015	48411	147957	5
2023.02.24	09:45:00	109020	109025	108905	108930	30949	95272	5
2023.02.24	09:50:00	108930	108965	108865	108885	24002	77481	5
2023.02.24	09:55:00	108880	108945	108835	108860	28581	92617	5
2023.02.24	10:00:00	108865	109010	108820	108985	58044	195197	5
2023.02.24	10:05:00	108990	109100	108900	109010	70878	230004	5
2023.02.24	10:10:00	109005	109010	108740	108755	76682	239603	5
2023.02.24	10:15:00	108755	108860	108685	108855	65260	203489	5
2023.02.24	10:20:00	108855	109070	108795	108975	66442	208688	5
2023.02.24	10:25:00	108975	109090	108940	108955	41335	122210	5
2023.02.24	10:30:00	108955	109050	108625	108885	125776	390570	5
2023.02.24	10:35:00	108885	108970	108615	108630	80302	261690	5
2023.02.24	10:40:00	108630	108780	108520	108765	85882	287796	5
2023.02.24	10:45:00	108765	108950	108690	108755	75896	248706	5
2023.02.24	10:50:00	108750	108830	108690	108745	46577	146898	5
2023.02.24	10:55:00	108745	108930	108680	108760	58065	183143	5
2023.02.24	11:00:00	108760	108870	108670	108695	56901	187640	5
2023.02.24	11:05:00	108690	108760	108485	108510	64985	217448	5
2023.02.24	11:10:00	108515	108535	108400	108450	45777	160896	5
2023.02.24	11:15:00	108450	108450	108075	108110	75415	273997	5
2023.02.24	11:20:00	108110	108175	108020	108130	54146	184147	5
2023.02.24	11:25:00	108130	108195	108075	108185	36008	122347	5
2023.02.24	11:30:00	108185	108265	108005	108215	86018	281635	5
2023.02.24	11:35:00	108210	108340	108070	108330	67815	234751	5
2023.02.24	11:40:00	108335	108350	108050	108070	59312	192136	5
2023.02.24	11:45:00	108080	108085	107905	107930	63319	224622	5
2023.02.24	11:50:00	107930	107965	107765	107940	63584	222829	5
2023.02.24	11:55:00	107935	108010	107900	107920	31001	109485	5
2023.02.24	12:00:00	107920	108000	107750	107965	69221	242514	5
2023.02.24	12:05:00	107970	108040	107770	107825	50195	165779	5
2023.02.24	12:10:00	107825	107850	107750	107755	33940	109691	5
2023.02.24	12:15:00	107755	107800	107655	107720	46309	164961	5
2023.02.24	12:20:00	107720	107765	107505	107505	45261	160850	5
2023.02.24	12:25:00	107510	107570	107460	107505	44402	159720	5
2023.02.24	12:30:00	107505	107525	107305	107355	51893	188571	5
2023.02.24	12:35:00	107360	107500	107345	107375	42169	152363	5
2023.02.24	12:40:00	107380	107480	107310	107470	36480	128712	5
2023.02.24	12:45:00	107465	107510	107380	107390	32276	121203	5
2023.02.24	12:50:00	107385	107400	107330	107355	25585	87376	5
2023.02.24	12:55:00	107350	107425	107275	107350	34261	130665	5
2023.02.24	13:00:00	107345	107445	107310	107400	24378	82772	5
2023.02.24	13:05:00	107405	107430	107360	107400	17619	60449	5
2023.02.24	13:10:00	107395	107455	107385	107425	18663	69227	5
2023.02.24	13:15:00	107425	107495	107400	107475	22850	86682	5
2023.02.24	13:20:00	107480	107620	107435	107590	35109	139610	5
2023.02.24	13:25:00	107590	107690	107585	107605	37144	140012	5
2023.02.24	13:30:00	107610	107635	107535	107595	29575	113786	5
2023.02.24	13:35:00	107600	107620	107540	107580	17050	64236	5
2023.02.24	13:40:00	107575	107710	107570	107615	32954	122356	5
2023.02.24	13:45:00	107615	107680	107590	107635	20357	71237	5
2023.02.24	13:50:00	107630	107700	107615	107635	21682	82047	5
2023.02.24	13:55:00	107630	107655	107570	107645	19231	74725	5
2023.02.24	14:00:00	107645	107665	107530	107555	23113	84526	5
2023.02.24	14:05:00	107560	107575	107480	107515	25240	92192	5
2023.02.24	14:10:00	107515	107550	107490	107525	15663	61389	5
2023.02.24	14:15:00	107530	107570	107450	107485	28628	103272	5
2023.02.24	14:20:00	107485	107525	107465	107505	13524	43070	5
2023.02.24	14:25:00	107505	107560	107435	107530	26419	92653	5
2023.02.24	14:30:00	107525	107595	107515	107560	22230	82731	5
2023.02.24	14:35:00	107555	107570	107465	107475	20253	78958	5
2023.02.24	14:40:00	107470	107515	107445	107455	18517	62520	5
2023.02.24	14:45:00	107455	107465	107355	107410	32512	117395	5
2023.02.24	14:50:00	107410	107420	107100	107105	66149	258101	5
2023.02.24	14:55:00	107105	107155	107045	107125	36195	137465	5
2023.02.24	15:00:00	107130	107170	106955	107105	55135	213854	5
2023.02.24	15:05:00	107105	107120	106805	106850	55423	214794	5
2023.02.24	15:10:00	106850	107015	106820	106915	45252	172713	5
2023.02.24	15:15:00	106910	106960	106830	106865	28961	108650	5
2023.02.24	15:20:00	106865	107040	106845	107035	30841	115359	5
2023.02.24	15:25:00	107035	107050	106945	106995	22170	78679	5
2023.02.24	15:30:00	107000	107060	106935	107020	23313	84696	5
2023.02.24	15:35:00	107015	107045	106980	107035	14562	53970	5
2023.02.24	15:40:00	107035	107060	106995	107030	15307	64467	5
2023.02.24	15:45:00	107025	107070	106980	107020	15406	58352	5
2023.02.24	15:50:00	107025	107070	106990	107065	12676	45629	5
2023.02.24	15:55:00	107060	107090	107030	107030	16976	65565	5
2023.02.24	16:00:00	107030	107105	106965	107070	26073	100230	5
2023.02.24	16:05:00	107075	107130	107035	107120	17264	59307	5
2023.02.24	16:10:00	107120	107145	107075	107090	17383	70550	5
2023.02.24	16:15:00	107085	107225	107055	107220	28469	109762	5
2023.02.24	16:20:00	107225	107255	107160	107180	28024	112147	5
2023.02.24	16:25:00	107180	107205	107135	107165	17417	68573	5
2023.02.24	16:30:00	107165	107190	107110	107170	19726	74743	5
2023.02.24	16:35:00	107170	107185	107135	107165	10757	39703	5
2023.02.24	16:40:00	107170	107190	107115	107125	15378	61320	5
2023.02.24	16:45:00	107130	107200	107110	107175	15453	59668	5
2023.02.24	16:50:00	107175	107325	107175	107290	30969	122602	5
2023.02.24	16:55:00	107290	107430	107255	107400	30807	120586	5
2023.02.24	17:00:00	107395	107425	107305	107320	21196	79820	5
2023.02.24	17:05:00	107315	107415	107305	107375	19200	77674	5
2023.02.24	17:10:00	107370	107385	107315	107360	14521	51872	5
2023.02.24	17:15:00	107360	107380	107300	107370	14408	55854	5
2023.02.24	17:20:00	107370	107425	107345	107390	17049	60842	5
2023.02.24	17:25:00	107395	107440	107355	107385	16153	60451	5
2023.02.24	17:30:00	107385	107405	107265	107295	22998	96569	5
2023.02.24	17:35:00	107295	107335	107235	107275	20393	81304	5
2023.02.24	17:40:00	107275	107345	107245	107315	16636	61137	5
2023.02.24	17:45:00	107320	107440	107300	107405	21575	82012	5
2023.02.24	17:50:00	107405	107420	107345	107365	17278	65057	5
2023.02.24	17:55:00	107370	107425	107350	107420	13070	48740	5
2023.02.24	18:00:00	107420	107430	107300	107315	15101	52450	5
2023.02.24	18:05:00	107315	107410	107280	107380	13753	49506	5
2023.02.24	18:10:00	107375	107395	107305	107335	11754	41161	5
2023.02.24	18:15:00	107335	107375	107205	107230	15089	56063	5
2023.02.24	18:20:00	107225	107490	107225	107490	7998	33017	5
2023.02.27	09:00:00	107955	108045	107620	107675	65822	142484	5
2023.02.27	09:05:00	107675	107915	107650	107735	49297	135727	5
2023.02.27	09:10:00	107730	107785	107640	107765	40045	109285	5
2023.02.27	09:15:00	107760	107835	107655	107675	37296	103767	5
2023.02.27	09:20:00	107675	107705	107595	107670	37494	104262	5
2023.02.27	09:25:00	107670	107750	107635	107690	28207	77292	5
2023.02.27	09:30:00	107690	107775	107630	107645	37774	110317	5
2023.02.27	09:35:00	107650	107785	107600	107780	37869	105408	5
2023.02.27	09:40:00	107780	107845	107765	107800	34589	92814	5
2023.02.27	09:45:00	107805	107890	107785	107830	36825	101980	5
2023.02.27	09:50:00	107830	107835	107525	107535	66854	193015	5
2023.02.27	09:55:00	107530	107635	107510	107580	55139	154036	5
2023.02.27	10:00:00	107575	107630	107460	107515	71203	206431	5
2023.02.27	10:05:00	107510	107780	107490	107745	79232	234505	5
2023.02.27	10:10:00	107745	107745	107430	107430	76697	221317	5
2023.02.27	10:15:00	107430	107440	107285	107290	89039	259147	5
2023.02.27	10:20:00	107290	107360	107165	107295	79990	235401	5
2023.02.27	10:25:00	107295	107375	107195	107195	51485	133608	5
2023.02.27	10:30:00	107195	107410	107050	107390	106727	308674	5
2023.02.27	10:35:00	107385	107555	107335	107405	86429	263982	5
2023.02.27	10:40:00	107400	107590	107270	107575	79248	231286	5
2023.02.27	10:45:00	107575	107710	107470	107490	84823	270576	5
2023.02.27	10:50:00	107490	107510	107255	107345	83149	276948	5
