<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.05.10	14:25:00	128810	128905	128795	128890	33516	132801	5
2024.05.10	14:30:00	128885	128905	128850	128860	18527	73798	5
2024.05.10	14:35:00	128860	128930	128850	128915	17853	67114	5
2024.05.10	14:40:00	128915	128970	128900	128925	21066	82371	5
2024.05.10	14:45:00	128925	129055	128925	129000	36875	150201	5
2024.05.10	14:50:00	129000	129065	128990	129000	25555	101641	5
2024.05.10	14:55:00	129000	129050	128995	129025	16339	66129	5
2024.05.10	15:00:00	129020	129020	128885	128905	38191	153555	5
2024.05.10	15:05:00	128910	128920	128810	128840	29921	125502	5
2024.05.10	15:10:00	128840	128895	128825	128880	19573	76361	5
2024.05.10	15:15:00	128885	128940	128870	128915	23375	94228	5
2024.05.10	15:20:00	128915	128955	128865	128915	22772	91187	5
2024.05.10	15:25:00	128915	128915	128840	128890	20427	86277	5
2024.05.10	15:30:00	128895	128920	128855	128905	15895	66323	5
2024.05.10	15:35:00	128910	128940	128830	128890	22390	99925	5
2024.05.10	15:40:00	128890	128945	128880	128925	13695	58178	5
2024.05.10	15:45:00	128930	128935	128865	128890	18959	86928	5
2024.05.10	15:50:00	128895	128915	128830	128850	18032	80034	5
2024.05.10	15:55:00	128850	128900	128805	128830	24226	100724	5
2024.05.10	16:00:00	128825	128830	128740	128740	31489	126604	5
2024.05.10	16:05:00	128745	128815	128725	128810	20376	83040	5
2024.05.10	16:10:00	128810	128900	128805	128870	25539	108471	5
2024.05.10	16:15:00	128865	128875	128825	128850	16627	66699	5
2024.05.10	16:20:00	128845	128850	128755	128765	29385	126024	5
2024.05.10	16:25:00	128760	128820	128755	128775	16412	74859	5
2024.05.10	16:30:00	128775	128795	128710	128720	23054	93090	5
2024.05.10	16:35:00	128720	128760	128685	128725	19187	82035	5
2024.05.10	16:40:00	128720	128730	128625	128655	25246	102170	5
2024.05.10	16:45:00	128650	128715	128640	128685	20764	88280	5
2024.05.10	16:50:00	128680	128725	128650	128715	17297	77947	5
2024.05.10	16:55:00	128715	128725	128585	128615	27429	125794	5
2024.05.10	17:00:00	128620	128660	128565	128650	20720	95605	5
2024.05.10	17:05:00	128650	128670	128615	128635	11739	56848	5
2024.05.10	17:10:00	128635	128690	128630	128655	11273	49165	5
2024.05.10	17:15:00	128655	128715	128655	128690	9811	44648	5
2024.05.10	17:20:00	128695	128735	128680	128680	12496	55361	5
2024.05.10	17:25:00	128685	128705	128655	128690	9965	42235	5
2024.05.10	17:30:00	128690	128755	128690	128720	13100	55323	5
2024.05.10	17:35:00	128715	128800	128715	128775	12859	56969	5
2024.05.10	17:40:00	128780	128810	128735	128790	13958	57168	5
2024.05.10	17:45:00	128790	128835	128760	128795	12946	56160	5
2024.05.10	17:50:00	128790	128820	128750	128765	8516	36034	5
2024.05.10	17:55:00	128765	128795	128715	128770	10061	40333	5
2024.05.10	18:00:00	128770	128800	128750	128785	5644	17806	5
2024.05.10	18:05:00	128785	128790	128725	128765	6754	18772	5
2024.05.10	18:10:00	128775	128810	128675	128790	13785	43984	5
2024.05.10	18:15:00	128790	128805	128720	128735	7655	22565	5
2024.05.10	18:20:00	128730	128820	128690	128730	7560	31299	5
2024.05.13	09:00:00	129270	129335	129090	129120	84487	242775	5
2024.05.13	09:05:00	129125	129145	129050	129075	39419	131207	5
2024.05.13	09:10:00	129075	129095	128920	128925	55549	191351	5
2024.05.13	09:15:00	128925	128925	128675	128690	75411	277772	5
2024.05.13	09:20:00	128695	128860	128650	128840	71308	258735	5
2024.05.13	09:25:00	128840	128885	128745	128765	46964	166697	5
2024.05.13	09:30:00	128760	128800	128680	128725	47391	160879	5
2024.05.13	09:35:00	128725	128835	128695	128800	38868	135100	5
2024.05.13	09:40:00	128800	128935	128790	128890	60186	202678	5
2024.05.13	09:45:00	128890	128965	128825	128840	54886	188049	5
2024.05.13	09:50:00	128840	128885	128815	128860	26677	92068	5
2024.05.13	09:55:00	128855	128940	128825	128915	35630	120617	5
2024.05.13	10:00:00	128915	129085	128905	129030	85683	302347	5
2024.05.13	10:05:00	129030	129075	128970	128990	51774	186983	5
2024.05.13	10:10:00	128995	129060	128980	129050	39474	137791	5
2024.05.13	10:15:00	129050	129250	129010	129130	98150	349428	5
2024.05.13	10:20:00	129125	129240	129120	129215	51907	182310	5
2024.05.13	10:25:00	129220	129220	129080	129085	41840	137563	5
2024.05.13	10:30:00	129080	129495	129065	129410	137116	493292	5
2024.05.13	10:35:00	129415	129470	129375	129410	58982	211379	5
2024.05.13	10:40:00	129410	129430	129245	129305	75161	273999	5
2024.05.13	10:45:00	129305	129440	129300	129340	64755	227210	5
2024.05.13	10:50:00	129340	129665	129315	129610	98506	357319	5
2024.05.13	10:55:00	129610	129700	129595	129670	58879	227229	5
2024.05.13	11:00:00	129675	129720	129525	129525	79231	301716	5
2024.05.13	11:05:00	129525	129620	129510	129570	40922	149063	5
2024.05.13	11:10:00	129570	129650	129535	129640	37519	124936	5
2024.05.13	11:15:00	129635	129685	129590	129600	37119	131470	5
2024.05.13	11:20:00	129600	129700	129525	129575	54050	186560	5
2024.05.13	11:25:00	129580	129660	129575	129645	37279	137956	5
2024.05.13	11:30:00	129645	129650	129495	129500	49275	179355	5
2024.05.13	11:35:00	129500	129590	129480	129545	37311	125880	5
2024.05.13	11:40:00	129545	129580	129495	129515	31646	113019	5
2024.05.13	11:45:00	129510	129565	129495	129515	26823	100587	5
2024.05.13	11:50:00	129510	129515	129360	129380	60100	221417	5
2024.05.13	11:55:00	129385	129400	129270	129270	41790	155569	5
2024.05.13	12:00:00	129275	129290	129090	129125	77966	310584	5
2024.05.13	12:05:00	129125	129180	129025	129085	58160	232235	5
2024.05.13	12:10:00	129090	129100	129000	129050	39720	158118	5
2024.05.13	12:15:00	129050	129080	128990	129045	41466	163517	5
2024.05.13	12:20:00	129040	129085	128980	129050	31865	126349	5
2024.05.13	12:25:00	129055	129095	128985	128995	33451	127846	5
2024.05.13	12:30:00	129000	129060	128945	129025	43263	160820	5
2024.05.13	12:35:00	129020	129045	128940	128985	32996	122026	5
2024.05.13	12:40:00	128980	129010	128930	128995	24401	94834	5
2024.05.13	12:45:00	128995	129085	128990	129050	31694	119559	5
2024.05.13	12:50:00	129050	129075	128975	128985	27130	106445	5
2024.05.13	12:55:00	128985	129115	128975	129095	31352	119337	5
2024.05.13	13:00:00	129095	129165	129085	129145	31667	111066	5
2024.05.13	13:05:00	129145	129240	129140	129230	35224	131635	5
2024.05.13	13:10:00	129230	129310	129210	129255	35442	133702	5
2024.05.13	13:15:00	129255	129275	129175	129215	29085	101601	5
2024.05.13	13:20:00	129215	129235	129135	129140	25392	90586	5
2024.05.13	13:25:00	129140	129140	129045	129055	38500	140262	5
2024.05.13	13:30:00	129055	129075	128970	129010	32799	130042	5
2024.05.13	13:35:00	129010	129045	128960	129035	25374	95111	5
2024.05.13	13:40:00	129030	129070	128975	128995	26018	102593	5
2024.05.13	13:45:00	128995	129025	128970	129010	16419	63253	5
2024.05.13	13:50:00	129005	129015	128930	128995	24946	94297	5
2024.05.13	13:55:00	128995	129045	128980	129030	18635	74998	5
2024.05.13	14:00:00	129030	129065	128970	128980	25162	93813	5
2024.05.13	14:05:00	128980	128990	128860	128880	45825	166896	5
2024.05.13	14:10:00	128885	129065	128825	129060	59828	219136	5
2024.05.13	14:15:00	129065	129130	129010	129055	49777	194494	5
2024.05.13	14:20:00	129050	129150	129035	129105	30015	134250	5
2024.05.13	14:25:00	129105	129150	129025	129030	31604	131400	5
2024.05.13	14:30:00	129030	129055	128880	128890	46326	178448	5
2024.05.13	14:35:00	128885	128915	128835	128880	38730	153070	5
2024.05.13	14:40:00	128885	128905	128830	128885	22222	89818	5
2024.05.13	14:45:00	128890	128915	128845	128905	18597	75307	5
2024.05.13	14:50:00	128905	128970	128885	128955	29584	124068	5
2024.05.13	14:55:00	128955	128990	128905	128975	24008	99254	5
2024.05.13	15:00:00	128975	129090	128935	129090	29790	116072	5
2024.05.13	15:05:00	129085	129140	129070	129085	30681	127391	5
2024.05.13	15:10:00	129090	129165	129080	129155	24724	103146	5
2024.05.13	15:15:00	129160	129180	129095	129115	33955	138813	5
2024.05.13	15:20:00	129115	129215	129075	129170	41244	159242	5
2024.05.13	15:25:00	129170	129250	129155	129210	27254	105220	5
2024.05.13	15:30:00	129210	129220	129120	129210	30377	117582	5
2024.05.13	15:35:00	129215	129270	129195	129235	25917	99045	5
2024.05.13	15:40:00	129235	129350	129235	129260	43334	184813	5
2024.05.13	15:45:00	129260	129325	129235	129265	24312	91478	5
2024.05.13	15:50:00	129265	129300	129200	129235	28514	119582	5
2024.05.13	15:55:00	129235	129270	129200	129230	19277	87729	5
2024.05.13	16:00:00	129230	129300	129230	129245	19747	83749	5
2024.05.13	16:05:00	129245	129255	129150	129175	29191	115334	5
2024.05.13	16:10:00	129175	129225	129140	129205	21922	88170	5
2024.05.13	16:15:00	129200	129285	129200	129260	25148	101939	5
2024.05.13	16:20:00	129265	129300	129205	129220	22016	83550	5
2024.05.13	16:25:00	129220	129300	129215	129275	18256	72487	5
2024.05.13	16:30:00	129270	129325	129225	129235	29580	113429	5
2024.05.13	16:35:00	129240	129275	129210	129245	16538	64782	5
2024.05.13	16:40:00	129245	129320	129240	129295	20074	82451	5
2024.05.13	16:45:00	129300	129330	129250	129330	20253	86177	5
2024.05.13	16:50:00	129330	129340	129270	129300	17541	69230	5
2024.05.13	16:55:00	129300	129310	129215	129295	28085	113703	5
2024.05.13	17:00:00	129300	129365	129200	129230	38756	169876	5
2024.05.13	17:05:00	129230	129245	129155	129195	18942	82405	5
2024.05.13	17:10:00	129195	129240	129190	129215	10696	48488	5
2024.05.13	17:15:00	129215	129270	129210	129265	10142	46483	5
2024.05.13	17:20:00	129270	129300	129090	129295	13700	65840	5
2024.05.13	17:25:00	129295	129330	129275	129325	9550	38208	5
2024.05.13	17:30:00	129330	129345	129295	129305	12942	53264	5
2024.05.13	17:35:00	129305	129315	129250	129250	9124	36670	5
2024.05.13	17:40:00	129255	129280	129220	129230	10337	36076	5
2024.05.13	17:45:00	129235	129300	129225	129265	10720	41123	5
2024.05.13	17:50:00	129265	129265	129225	129250	7274	25928	5
2024.05.13	17:55:00	129245	129300	129240	129290	5393	17403	5
2024.05.13	18:00:00	129295	129295	129245	129275	6244	16454	5
2024.05.13	18:05:00	129280	129285	129255	129270	3486	9470	5
2024.05.13	18:10:00	129270	129360	129265	129350	9531	31636	5
2024.05.13	18:15:00	129345	129360	129275	129305	9710	25568	5
2024.05.13	18:20:00	129305	129355	129280	129300	5443	26260	5
2024.05.14	09:00:00	128715	129105	128615	129020	116880	346668	5
2024.05.14	09:05:00	129025	129185	128960	129070	67171	227915	5
2024.05.14	09:10:00	129065	129075	128980	129020	36399	123942	5
2024.05.14	09:15:00	129020	129130	129005	129070	41292	138387	5
2024.05.14	09:20:00	129070	129085	128920	128945	51197	161510	5
2024.05.14	09:25:00	128950	129185	128880	129080	79016	254020	5
2024.05.14	09:30:00	129075	129095	128510	128920	165941	550638	5
2024.05.14	09:35:00	128920	129175	128830	129120	120817	408178	5
2024.05.14	09:40:00	129120	129335	129110	129250	95797	339504	5
2024.05.14	09:45:00	129250	129255	129025	129150	118484	423888	5
2024.05.14	09:50:00	129150	129280	129080	129135	76806	258199	5
2024.05.14	09:55:00	129130	129165	129000	129010	67227	235211	5
2024.05.14	10:00:00	129005	129045	128885	128890	85639	302738	5
2024.05.14	10:05:00	128895	129110	128820	129055	102932	359590	5
2024.05.14	10:10:00	129060	129140	128995	129005	85424	303188	5
2024.05.14	10:15:00	129005	129185	128980	129100	72243	248092	5
2024.05.14	10:20:00	129100	129180	128910	128935	75391	267159	5
2024.05.14	10:25:00	128935	129030	128875	129015	64158	228001	5
2024.05.14	10:30:00	129015	129130	128910	129075	113269	408711	5
2024.05.14	10:35:00	129075	129210	129000	129095	91965	338407	5
2024.05.14	10:40:00	129095	129270	129070	129235	91785	339605	5
2024.05.14	10:45:00	129230	129330	129150	129170	88973	324532	5
2024.05.14	10:50:00	129175	129420	129160	129400	84047	314372	5
2024.05.14	10:55:00	129400	129540	129340	129485	80499	306440	5
2024.05.14	11:00:00	129490	129550	129435	129500	45847	185024	5
2024.05.14	11:05:00	129500	129675	129490	129640	70719	280029	5
2024.05.14	11:10:00	129640	129775	129600	129640	84455	354817	5
2024.05.14	11:15:00	129635	129750	129525	129530	80480	328886	5
2024.05.14	11:20:00	129525	129585	129440	129580	76671	290431	5
2024.05.14	11:25:00	129580	129615	129500	129550	48781	184512	5
2024.05.14	11:30:00	129545	129560	129465	129485	33398	133827	5
2024.05.14	11:35:00	129485	129570	129415	129480	58338	227240	5
2024.05.14	11:40:00	129480	129570	129430	129565	39566	159601	5
2024.05.14	11:45:00	129560	129750	129510	129645	77250	293615	5
2024.05.14	11:50:00	129645	129880	129625	129875	67863	255458	5
2024.05.14	11:55:00	129870	129965	129845	129885	67278	275576	5
2024.05.14	12:00:00	129880	129890	129790	129795	48070	190153	5
2024.05.14	12:05:00	129795	129870	129750	129815	48217	204329	5
2024.05.14	12:10:00	129815	129860	129775	129805	28849	115106	5
2024.05.14	12:15:00	129805	129855	129720	129760	37017	155503	5
2024.05.14	12:20:00	129765	129835	129755	129805	22795	96827	5
2024.05.14	12:25:00	129805	129820	129765	129790	15033	58605	5
2024.05.14	12:30:00	129790	129805	129600	129625	51558	205808	5
2024.05.14	12:35:00	129625	129655	129535	129605	41184	161251	5
2024.05.14	12:40:00	129600	129660	129575	129615	20725	82411	5
2024.05.14	12:45:00	129620	129720	129615	129695	30418	122633	5
2024.05.14	12:50:00	129695	129700	129650	129675	18325	75270	5
2024.05.14	12:55:00	129675	129695	129610	129615	21832	87291	5
2024.05.14	13:00:00	129620	129620	129490	129515	38623	148841	5
2024.05.14	13:05:00	129515	129545	129440	129445	27485	109795	5
2024.05.14	13:10:00	129445	129480	129420	129460	22800	88757	5
2024.05.14	13:15:00	129455	129490	129380	129385	29625	126061	5
2024.05.14	13:20:00	129390	129415	129320	129370	31297	131428	5
2024.05.14	13:25:00	129370	129505	129370	129500	33522	143505	5
2024.05.14	13:30:00	129500	129620	129490	129590	38809	165969	5
2024.05.14	13:35:00	129585	129595	129475	129500	32968	135765	5
2024.05.14	13:40:00	129495	129575	129470	129560	23720	101215	5
2024.05.14	13:45:00	129560	129650	129545	129590	31644	130607	5
2024.05.14	13:50:00	129590	129650	129545	129565	24342	97110	5
2024.05.14	13:55:00	129560	129625	129560	129610	15289	61711	5
2024.05.14	14:00:00	129615	129655	129520	129520	37846	152461	5
2024.05.14	14:05:00	129525	129545	129465	129500	32644	129791	5
2024.05.14	14:10:00	129500	129505	129430	129430	23245	92081	5
2024.05.14	14:15:00	129430	129480	129370	129460	37710	151571	5
2024.05.14	14:20:00	129465	129535	129445	129470	28306	114143	5
2024.05.14	14:25:00	129470	129495	129395	129480	34110	136365	5
2024.05.14	14:30:00	129480	129525	129460	129480	18275	76617	5
2024.05.14	14:35:00	129480	129495	129395	129485	26083	103310	5
2024.05.14	14:40:00	129485	129505	129455	129460	13702	54017	5
2024.05.14	14:45:00	129455	129495	129435	129450	16052	69994	5
2024.05.14	14:50:00	129450	129450	129335	129340	33827	129910	5
2024.05.14	14:55:00	129335	129355	129240	129260	37950	152036	5
2024.05.14	15:00:00	129255	129350	129230	129260	41864	170617	5
2024.05.14	15:05:00	129260	129375	129225	129365	39508	162146	5
2024.05.14	15:10:00	129360	129560	129330	129535	58360	238749	5
2024.05.14	15:15:00	129540	129560	129455	129475	32647	143631	5
2024.05.14	15:20:00	129470	129480	129395	129420	28373	126147	5
2024.05.14	15:25:00	129420	129440	129380	129430	19915	89392	5
2024.05.14	15:30:00	129430	129480	129400	129460	25409	116933	5
2024.05.14	15:35:00	129465	129555	129455	129530	27188	116668	5
2024.05.14	15:40:00	129530	129585	129495	129555	33258	130467	5
2024.05.14	15:45:00	129550	129595	129525	129550	21447	93329	5
2024.05.14	15:50:00	129550	129555	129480	129495	27451	121265	5
2024.05.14	15:55:00	129490	129505	129425	129450	25064	105218	5
2024.05.14	16:00:00	129450	129500	129435	129500	18178	79385	5
2024.05.14	16:05:00	129500	129510	129420	129475	20946	93964	5
2024.05.14	16:10:00	129470	129520	129450	129460	19096	82440	5
2024.05.14	16:15:00	129455	129495	129415	129475	20556	91159	5
2024.05.14	16:20:00	129475	129505	129420	129420	14845	63032	5
2024.05.14	16:25:00	129425	129445	129380	129435	22199	96507	5
2024.05.14	16:30:00	129430	129485	129420	129450	16202	74091	5
2024.05.14	16:35:00	129450	129515	129435	129500	15278	68234	5
2024.05.14	16:40:00	129500	129535	129480	129510	15162	62294	5
2024.05.14	16:45:00	129505	129545	129490	129505	16795	78668	5
2024.05.14	16:50:00	129505	129525	129475	129510	13953	60848	5
2024.05.14	16:55:00	129510	129580	129505	129545	20663	94236	5
2024.05.14	17:00:00	129545	129545	129460	129480	19492	87891	5
2024.05.14	17:05:00	129475	129500	129450	129480	10977	53681	5
2024.05.14	17:10:00	129480	129540	129480	129520	10895	52277	5
2024.05.14	17:15:00	129525	129540	129510	129515	6351	30260	5
2024.05.14	17:20:00	129510	129535	129490	129515	7486	33344	5
2024.05.14	17:25:00	129515	129540	129505	129540	5641	26427	5
2024.05.14	17:30:00	129535	129565	129505	129560	10074	50241	5
2024.05.14	17:35:00	129560	129595	129550	129590	10067	47355	5
2024.05.14	17:40:00	129590	129625	129545	129570	15496	73721	5
2024.05.14	17:45:00	129575	129630	129555	129630	6854	30407	5
2024.05.14	17:50:00	129625	129635	129585	129610	7529	31975	5
2024.05.14	17:55:00	129605	129625	129580	129585	6305	26505	5
2024.05.14	18:00:00	129595	129595	129565	129580	4454	12054	5
2024.05.14	18:05:00	129585	129630	129580	129620	5946	14486	5
2024.05.14	18:10:00	129610	129660	129610	129645	8485	26340	5
2024.05.14	18:15:00	129645	129660	129585	129630	10706	28734	5
2024.05.14	18:20:00	129630	129740	129605	129735	8434	28304	5
2024.05.15	09:00:00	128230	129150	127650	128175	162360	469423	5
2024.05.15	09:05:00	128175	128200	127845	127850	68361	225370	5
2024.05.15	09:10:00	127850	127885	127665	127730	79765	290930	5
2024.05.15	09:15:00	127730	127770	127610	127735	68589	261117	5
2024.05.15	09:20:00	127735	127980	127720	127950	62868	220096	5
2024.05.15	09:25:00	127945	128255	127690	127880	88112	291070	5
2024.05.15	09:30:00	127885	128955	127875	128220	159814	506708	5
2024.05.15	09:35:00	128225	128325	128120	128220	82685	277603	5
2024.05.15	09:40:00	128220	128410	128150	128350	75003	264447	5
2024.05.15	09:45:00	128350	128390	128185	128215	64015	213639	5
2024.05.15	09:50:00	128210	128255	128125	128200	57952	197933	5
2024.05.15	09:55:00	128200	128375	128145	128220	66849	235648	5
2024.05.15	10:00:00	128220	128330	128025	128300	97920	333003	5
2024.05.15	10:05:00	128300	128400	128280	128325	62093	221785	5
2024.05.15	10:10:00	128330	128620	128315	128490	97456	350207	5
2024.05.15	10:15:00	128495	128610	128435	128550	72065	258317	5
2024.05.15	10:20:00	128550	128565	128360	128460	65341	236359	5
2024.05.15	10:25:00	128460	128530	128390	128435	53465	192602	5
2024.05.15	10:30:00	128430	128475	127970	127990	136682	528600	5
2024.05.15	10:35:00	127985	128085	127940	128065	106492	432479	5
2024.05.15	10:40:00	128065	128140	127985	128100	75490	294611	5
2024.05.15	10:45:00	128100	128330	128020	128260	108000	415258	5
2024.05.15	10:50:00	128255	128260	128065	128080	79137	300958	5
2024.05.15	10:55:00	128080	128270	128025	128265	76899	276503	5
2024.05.15	11:00:00	128265	128270	128035	128075	82834	311284	5
2024.05.15	11:05:00	128080	128125	127960	128020	69419	255993	5
2024.05.15	11:10:00	128015	128065	127885	127910	71634	275960	5
2024.05.15	11:15:00	127915	127960	127855	127955	55203	222082	5
2024.05.15	11:20:00	127950	128075	127915	127955	69771	274272	5
2024.05.15	11:25:00	127960	128015	127890	127940	46272	169713	5
2024.05.15	11:30:00	127935	128030	127930	128020	33727	126326	5
2024.05.15	11:35:00	128020	128295	128005	128200	89747	356046	5
2024.05.15	11:40:00	128195	128440	128180	128370	69597	274175	5
2024.05.15	11:45:00	128365	128480	128360	128430	43121	168354	5
2024.05.15	11:50:00	128435	128560	128370	128505	72618	291366	5
2024.05.15	11:55:00	128505	128575	128455	128555	38149	150460	5
2024.05.15	12:00:00	128555	128580	128400	128510	56875	224627	5
2024.05.15	12:05:00	128510	128705	128505	128655	61820	239865	5
2024.05.15	12:10:00	128660	128790	128650	128775	38346	147793	5
2024.05.15	12:15:00	128775	128855	128770	128835	45298	188364	5
2024.05.15	12:20:00	128840	128905	128810	128890	35065	140457	5
2024.05.15	12:25:00	128885	128900	128200	128785	37593	143801	5
2024.05.15	12:30:00	128790	128910	128735	128885	42251	160537	5
2024.05.15	12:35:00	128885	128895	128650	128655	49031	199824	5
2024.05.15	12:40:00	128650	128720	128605	128620	34580	132090	5
2024.05.15	12:45:00	128615	128650	128535	128540	25752	102513	5
2024.05.15	12:50:00	128545	128620	128510	128565	26088	114905	5
2024.05.15	12:55:00	128570	128610	128560	128585	14076	60926	5
2024.05.15	13:00:00	128590	128770	128550	128675	51631	212553	5
2024.05.15	13:05:00	128670	128740	128520	128550	53550	218775	5
2024.05.15	13:10:00	128550	128705	128535	128695	32066	123832	5
2024.05.15	13:15:00	128695	128700	128605	128620	26277	100422	5
2024.05.15	13:20:00	128620	128690	128585	128675	22955	95287	5
2024.05.15	13:25:00	128675	128690	128615	128635	17229	68296	5
2024.05.15	13:30:00	128635	128715	128630	128705	21324	86989	5
2024.05.15	13:35:00	128705	128730	128650	128705	24034	101800	5
2024.05.15	13:40:00	128700	128745	128660	128700	22910	88165	5
2024.05.15	13:45:00	128695	128800	128695	128800	29203	115509	5
2024.05.15	13:50:00	128800	128995	128775	128990	59896	234707	5
2024.05.15	13:55:00	128985	129170	128960	129115	58066	247429	5
2024.05.15	14:00:00	129120	129135	128905	128935	48366	198456	5
2024.05.15	14:05:00	128930	128975	128890	128910	25156	103546	5
2024.05.15	14:10:00	128915	128960	128870	128900	25806	111730	5
2024.05.15	14:15:00	128905	128945	128850	128890	23008	102785	5
2024.05.15	14:20:00	128890	128905	128760	128770	29352	121902	5
2024.05.15	14:25:00	128775	128805	128715	128800	31435	130991	5
2024.05.15	14:30:00	128800	128810	128685	128710	29004	121379	5
2024.05.15	14:35:00	128715	128785	128700	128715	26115	108534	5
2024.05.15	14:40:00	128715	128730	128635	128710	33550	139977	5
2024.05.15	14:45:00	128710	128715	128660	128695	15805	59074	5
2024.05.15	14:50:00	128700	128755	128660	128750	25146	102069	5
2024.05.15	14:55:00	128750	128850	128730	128840	31853	122115	5
2024.05.15	15:00:00	128840	128840	128670	128695	33945	137090	5
2024.05.15	15:05:00	128700	128735	128650	128690	22963	89699	5
2024.05.15	15:10:00	128695	128800	128655	128795	28458	112088	5
2024.05.15	15:15:00	128795	128830	128755	128815	30989	129422	5
2024.05.15	15:20:00	128815	128955	128815	128940	43152	165115	5
2024.05.15	15:25:00	128935	128955	128825	128860	31186	127299	5
2024.05.15	15:30:00	128865	128905	128850	128870	19579	80630	5
2024.05.15	15:35:00	128870	129005	128855	128965	29864	128233	5
2024.05.15	15:40:00	128965	129045	128935	129035	29191	111433	5
2024.05.15	15:45:00	129040	129115	129025	129055	30607	126638	5
2024.05.15	15:50:00	129060	129165	129040	129065	38881	165351	5
2024.05.15	15:55:00	129065	129125	129055	129105	23258	101507	5
2024.05.15	16:00:00	129100	129155	129040	129090	28907	124683	5
2024.05.15	16:05:00	129085	129195	129080	129175	29542	123145	5
2024.05.15	16:10:00	129170	129230	129090	129105	40243	177468	5
2024.05.15	16:15:00	129105	129120	128990	129000	35621	150238	5
2024.05.15	16:20:00	128995	129040	128920	128930	31016	126211	5
2024.05.15	16:25:00	128935	129020	128925	128960	26589	114154	5
2024.05.15	16:30:00	128960	129020	128930	128970	25644	109547	5
2024.05.15	16:35:00	128970	129010	128945	128955	16375	68451	5
2024.05.15	16:40:00	128960	129095	128955	129005	35253	150344	5
2024.05.15	16:45:00	129005	129140	128965	129090	34519	149633	5
2024.05.15	16:50:00	129090	129105	129030	129105	24975	111505	5
2024.05.15	16:55:00	129100	129105	129020	129045	19819	82772	5
2024.05.15	17:00:00	129040	129080	129000	129005	18112	75243	5
2024.05.15	17:05:00	129005	129015	128915	128930	23383	98123	5
2024.05.15	17:10:00	128930	128935	128885	128920	14189	62672	5
2024.05.15	17:15:00	128925	128970	128890	128905	17219	75351	5
2024.05.15	17:20:00	128905	128960	128905	128935	8772	38797	5
2024.05.15	17:25:00	128935	128995	128930	128985	10250	42288	5
2024.05.15	17:30:00	128985	129015	128940	128970	13414	59525	5
2024.05.15	17:35:00	128970	129050	128950	129030	11846	49637	5
2024.05.15	17:40:00	129035	129070	129005	129025	13011	54770	5
2024.05.15	17:45:00	129030	129045	128990	129015	8306	31729	5
2024.05.15	17:50:00	129015	129045	128975	129035	9260	40605	5
2024.05.15	17:55:00	129030	129095	129020	129080	6547	25282	5
2024.05.15	18:00:00	129085	129140	129060	129095	12642	32689	5
2024.05.15	18:05:00	129095	129140	129095	129125	6693	17804	5
2024.05.15	18:10:00	129130	129135	129000	129065	20069	57006	5
2024.05.15	18:15:00	129075	129135	129060	129120	11829	30041	5
2024.05.15	18:20:00	129120	129300	129100	129210	6552	36347	5
2024.05.16	09:00:00	129170	129470	129100	129180	96052	273350	5
2024.05.16	09:05:00	129180	129300	129070	129260	59157	185528	5
2024.05.16	09:10:00	129265	129455	129240	129425	59822	198390	5
2024.05.16	09:15:00	129425	129560	129365	129560	63039	204246	5
2024.05.16	09:20:00	129555	129775	129550	129760	77302	275853	5
2024.05.16	09:25:00	129760	129900	129720	129860	50596	186723	5
2024.05.16	09:30:00	129860	129995	129815	129945	65296	232715	5
2024.05.16	09:35:00	129945	129965	129740	129785	63729	222512	5
2024.05.16	09:40:00	129785	129915	129755	129910	45108	147588	5
2024.05.16	09:45:00	129905	129940	129840	129855	44399	147794	5
2024.05.16	09:50:00	129860	129940	129780	129860	57134	207376	5
2024.05.16	09:55:00	129860	129910	129795	129800	26122	94905	5
2024.05.16	10:00:00	129800	129890	129760	129780	51617	187957	5
2024.05.16	10:05:00	129785	129900	129685	129690	76687	274264	5
2024.05.16	10:10:00	129685	129750	129570	129745	94408	325333	5
2024.05.16	10:15:00	129750	129910	129575	129615	111801	396610	5
2024.05.16	10:20:00	129615	129635	129505	129520	67500	254180	5
2024.05.16	10:25:00	129520	129525	129410	129425	62610	246189	5
2024.05.16	10:30:00	129420	129435	129190	129200	118027	440036	5
2024.05.16	10:35:00	129205	129240	129035	129060	104779	426167	5
2024.05.16	10:40:00	129060	129110	128975	129050	67630	281419	5
2024.05.16	10:45:00	129050	129160	129020	129110	57724	234215	5
2024.05.16	10:50:00	129115	129125	128875	128970	83937	333601	5
2024.05.16	10:55:00	128970	128980	128765	128785	77499	333158	5
2024.05.16	11:00:00	128790	128825	128715	128755	65569	283084	5
2024.05.16	11:05:00	128755	128815	128700	128765	48992	206780	5
2024.05.16	11:10:00	128765	128930	128745	128860	54623	207002	5
2024.05.16	11:15:00	128860	129000	128825	128930	66364	239921	5
2024.05.16	11:20:00	128930	128995	128870	128955	52942	199191	5
2024.05.16	11:25:00	128960	129095	128925	129075	65514	253989	5
2024.05.16	11:30:00	129070	129100	129005	129040	39833	153150	5
2024.05.16	11:35:00	129040	129045	128890	128915	63924	245744	5
2024.05.16	11:40:00	128915	129085	128915	128990	59222	220537	5
2024.05.16	11:45:00	128990	129085	128915	129045	53569	210482	5
2024.05.16	11:50:00	129050	129150	129035	129150	50763	191417	5
