<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.06.22	09:10:00	100455	100540	100420	100535	39977	100961	5
2022.06.22	09:15:00	100535	100590	100445	100515	42206	122124	5
2022.06.22	09:20:00	100510	100520	99880	99995	103382	324749	5
2022.06.22	09:25:00	99990	100270	99975	100170	80167	226444	5
2022.06.22	09:30:00	100165	100280	100135	100210	43320	117996	5
2022.06.22	09:35:00	100205	100250	99780	99940	96180	282795	5
2022.06.22	09:40:00	99945	100225	99915	100220	53270	146618	5
2022.06.22	09:45:00	100220	100370	100130	100235	79825	236227	5
2022.06.22	09:50:00	100235	100310	100155	100210	46500	127496	5
2022.06.22	09:55:00	100210	100420	100200	100415	42548	122473	5
2022.06.22	10:00:00	100410	100485	100285	100440	78366	226607	5
2022.06.22	10:05:00	100445	100455	100110	100300	123468	352696	5
2022.06.22	10:10:00	100300	100305	99825	99995	156909	446755	5
2022.06.22	10:15:00	100000	100280	99975	100230	95232	274477	5
2022.06.22	10:20:00	100230	100330	100180	100180	62033	166362	5
2022.06.22	10:25:00	100180	100215	99885	100035	109280	307927	5
2022.06.22	10:30:00	100035	100330	99770	100265	178765	506227	5
2022.06.22	10:35:00	100265	100300	99960	100070	110382	302247	5
2022.06.22	10:40:00	100070	100145	99920	100025	88155	229210	5
2022.06.22	10:45:00	100025	100150	99840	100095	92706	252958	5
2022.06.22	10:50:00	100090	100470	99880	100455	104936	298691	5
2022.06.22	10:55:00	100455	100680	100365	100390	113648	312595	5
2022.06.22	11:00:00	100390	100540	100215	100425	106004	289990	5
2022.06.22	11:05:00	100425	100630	100345	100615	73884	200667	5
2022.06.22	11:10:00	100610	100930	100520	100880	103015	300326	5
2022.06.22	11:15:00	100885	101075	100855	100980	94425	273081	5
2022.06.22	11:20:00	100980	101185	100885	101115	80822	253789	5
2022.06.22	11:25:00	101115	101180	101035	101160	52808	164938	5
2022.06.22	11:30:00	101160	101285	101105	101185	65939	207910	5
2022.06.22	11:35:00	101190	101365	101140	101335	52543	161754	5
2022.06.22	11:40:00	101335	101420	101235	101405	50263	151773	5
2022.06.22	11:45:00	101405	101440	101145	101195	67851	205862	5
2022.06.22	11:50:00	101195	101465	101195	101390	64086	207604	5
2022.06.22	11:55:00	101385	101485	101230	101295	69714	214819	5
2022.06.22	12:00:00	101295	101330	101005	101280	88571	281414	5
2022.06.22	12:05:00	101285	101325	101145	101230	45666	136138	5
2022.06.22	12:10:00	101230	101400	101195	101295	45756	152048	5
2022.06.22	12:15:00	101295	101455	101280	101420	36787	113342	5
2022.06.22	12:20:00	101420	101435	101280	101415	36057	107501	5
2022.06.22	12:25:00	101415	101560	101305	101420	62113	198004	5
2022.06.22	12:30:00	101420	101695	101395	101535	64082	206511	5
2022.06.22	12:35:00	101540	101590	101485	101540	31984	96011	5
2022.06.22	12:40:00	101540	101755	101480	101485	60976	200672	5
2022.06.22	12:45:00	101480	101640	101430	101605	41328	127256	5
2022.06.22	12:50:00	101605	101690	101435	101455	39724	123006	5
2022.06.22	12:55:00	101460	101520	101420	101485	28631	84880	5
2022.06.22	13:00:00	101480	101705	101440	101505	59383	185815	5
2022.06.22	13:05:00	101500	101545	101445	101480	24873	71464	5
2022.06.22	13:10:00	101485	101555	101450	101530	26503	81060	5
2022.06.22	13:15:00	101525	101620	101495	101570	23181	71835	5
2022.06.22	13:20:00	101565	101575	101500	101510	20496	62714	5
2022.06.22	13:25:00	101505	101650	101465	101615	28715	90148	5
2022.06.22	13:30:00	101615	101750	101600	101750	30062	92783	5
2022.06.22	13:35:00	101750	101870	101690	101725	53239	189435	5
2022.06.22	13:40:00	101720	101980	101710	101975	46454	156083	5
2022.06.22	13:45:00	101975	102070	101905	102005	52313	179412	5
2022.06.22	13:50:00	102005	102020	101875	101895	36604	119698	5
2022.06.22	13:55:00	101900	101905	101775	101810	35832	118639	5
2022.06.22	14:00:00	101810	101850	101710	101780	35652	117094	5
2022.06.22	14:05:00	101775	101895	101750	101890	30652	99352	5
2022.06.22	14:10:00	101890	101985	101840	101900	43658	147258	5
2022.06.22	14:15:00	101900	102005	101890	101970	30643	99264	5
2022.06.22	14:20:00	101970	102010	101885	101890	32009	105133	5
2022.06.22	14:25:00	101890	101950	101860	101935	26061	86270	5
2022.06.22	14:30:00	101930	101945	101860	101865	15429	50020	5
2022.06.22	14:35:00	101860	101935	101825	101925	28628	101156	5
2022.06.22	14:40:00	101925	101965	101850	101965	22533	75741	5
2022.06.22	14:45:00	101965	101995	101880	101925	27021	94682	5
2022.06.22	14:50:00	101925	101975	101840	101860	27641	99850	5
2022.06.22	14:55:00	101860	101860	101765	101840	34430	119579	5
2022.06.22	15:00:00	101845	101880	101740	101775	31145	109090	5
2022.06.22	15:05:00	101775	102085	101760	102075	53302	195525	5
2022.06.22	15:10:00	102075	102175	102025	102160	51962	181000	5
2022.06.22	15:15:00	102160	102190	102045	102080	39215	127090	5
2022.06.22	15:20:00	102080	102105	101900	101970	45546	153603	5
2022.06.22	15:25:00	101975	101995	101825	101835	32387	105407	5
2022.06.22	15:30:00	101830	101875	101805	101825	24647	79798	5
2022.06.22	15:35:00	101825	101835	101715	101775	38910	122403	5
2022.06.22	15:40:00	101770	101815	101725	101785	29521	100299	5
2022.06.22	15:45:00	101790	101830	101680	101680	31019	107607	5
2022.06.22	15:50:00	101685	101715	101575	101645	42636	149212	5
2022.06.22	15:55:00	101650	101765	101640	101750	31901	109158	5
2022.06.22	16:00:00	101750	101770	101585	101725	43904	145984	5
2022.06.22	16:05:00	101720	101770	101615	101645	28425	91490	5
2022.06.22	16:10:00	101645	101675	101545	101665	33638	105226	5
2022.06.22	16:15:00	101665	101700	101630	101665	21553	69757	5
2022.06.22	16:20:00	101660	101750	101620	101660	32969	119387	5
2022.06.22	16:25:00	101660	101680	101505	101525	39122	135581	5
2022.06.22	16:30:00	101520	101545	101410	101415	40405	135834	5
2022.06.22	16:35:00	101415	101480	101170	101245	64094	258478	5
2022.06.22	16:40:00	101245	101245	101075	101140	42002	146990	5
2022.06.22	16:45:00	101145	101210	101100	101195	30494	104338	5
2022.06.22	16:50:00	101195	101335	101120	101300	44613	145428	5
2022.06.22	16:55:00	101305	101325	101165	101175	25618	81674	5
2022.06.22	17:00:00	101175	101250	101160	101195	22018	71933	5
2022.06.22	17:05:00	101195	101255	101090	101105	20547	66595	5
2022.06.22	17:10:00	101110	101160	101020	101060	25649	81568	5
2022.06.22	17:15:00	101060	101135	101030	101120	17833	58626	5
2022.06.22	17:20:00	101120	101185	101090	101130	17006	55932	5
2022.06.22	17:25:00	101130	101135	101025	101030	20980	62740	5
2022.06.22	17:30:00	101035	101100	100955	101035	29425	89543	5
2022.06.22	17:35:00	101040	101150	101000	101130	17832	53652	5
2022.06.22	17:40:00	101130	101225	101115	101170	19244	55043	5
2022.06.22	17:45:00	101175	101180	100790	100910	32564	98234	5
2022.06.22	17:50:00	100915	100970	100810	100810	15289	42807	5
2022.06.23	09:00:00	101485	101520	101210	101245	84431	186952	5
2022.06.23	09:05:00	101250	101500	101195	101390	64242	164732	5
2022.06.23	09:10:00	101385	101460	101275	101375	53864	150645	5
2022.06.23	09:15:00	101380	101535	101370	101390	40499	113131	5
2022.06.23	09:20:00	101385	101445	101325	101330	35793	96298	5
2022.06.23	09:25:00	101325	101425	101285	101335	34166	99368	5
2022.06.23	09:30:00	101340	101400	101165	101180	59724	172613	5
2022.06.23	09:35:00	101185	101265	101070	101115	65649	186911	5
2022.06.23	09:40:00	101115	101355	101080	101220	72262	209286	5
2022.06.23	09:45:00	101220	101315	101205	101270	38176	114934	5
2022.06.23	09:50:00	101270	101500	101255	101450	66596	200932	5
2022.06.23	09:55:00	101455	101715	101410	101660	94372	281516	5
2022.06.23	10:00:00	101665	101665	101430	101510	93888	280535	5
2022.06.23	10:05:00	101505	101845	101490	101790	100188	286445	5
2022.06.23	10:10:00	101790	101925	101610	101920	104558	296600	5
2022.06.23	10:15:00	101915	102015	101760	101760	90282	266019	5
2022.06.23	10:20:00	101760	101795	101395	101615	121322	374665	5
2022.06.23	10:25:00	101615	101655	101450	101655	78803	229740	5
2022.06.23	10:30:00	101655	101690	101375	101390	130241	367571	5
2022.06.23	10:35:00	101395	101470	101135	101165	111241	326833	5
2022.06.23	10:40:00	101160	101295	101010	101210	109374	314085	5
2022.06.23	10:45:00	101205	101415	101035	101225	135078	393523	5
2022.06.23	10:50:00	101225	101240	100760	100760	145968	441766	5
2022.06.23	10:55:00	100765	101235	100720	101115	112042	338903	5
2022.06.23	11:00:00	101115	101385	101055	101280	104640	315227	5
2022.06.23	11:05:00	101280	101340	100950	100960	92274	264830	5
2022.06.23	11:10:00	100960	100980	100680	100865	112766	332225	5
2022.06.23	11:15:00	100865	100980	100800	100855	70018	199691	5
2022.06.23	11:20:00	100855	101100	100780	101035	75666	222142	5
2022.06.23	11:25:00	101035	101120	100905	101020	69051	194645	5
2022.06.23	11:30:00	101015	101175	100925	100940	79218	236000	5
2022.06.23	11:35:00	100940	101055	100825	100920	77282	231252	5
2022.06.23	11:40:00	100925	101240	100925	101095	75701	230653	5
2022.06.23	11:45:00	101095	101350	101080	101295	57723	174688	5
2022.06.23	11:50:00	101295	101420	101215	101345	62133	185391	5
2022.06.23	11:55:00	101345	101515	101305	101495	59337	185857	5
2022.06.23	12:00:00	101500	101510	101180	101290	76510	234726	5
2022.06.23	12:05:00	101285	101505	101255	101495	47852	150338	5
2022.06.23	12:10:00	101495	101535	101245	101250	52846	158153	5
2022.06.23	12:15:00	101255	101275	101165	101210	46895	146834	5
2022.06.23	12:20:00	101215	101360	101115	101125	64100	202599	5
2022.06.23	12:25:00	101120	101235	101035	101035	49371	157458	5
2022.06.23	12:30:00	101035	101105	100785	100915	70110	235562	5
2022.06.23	12:35:00	100920	100920	100595	100615	64042	211317	5
2022.06.23	12:40:00	100615	100730	100570	100710	47900	153334	5
2022.06.23	12:45:00	100705	100770	100600	100735	46939	151872	5
2022.06.23	12:50:00	100735	100735	100585	100590	33793	108834	5
2022.06.23	12:55:00	100585	100650	100430	100580	55375	175211	5
2022.06.23	13:00:00	100580	100635	100420	100420	44807	134714	5
2022.06.23	13:05:00	100420	100590	100360	100530	49663	157318	5
2022.06.23	13:10:00	100530	100630	100395	100555	48610	159803	5
2022.06.23	13:15:00	100550	100665	100520	100585	31862	102350	5
2022.06.23	13:20:00	100590	100680	100525	100585	30817	98553	5
2022.06.23	13:25:00	100585	100585	100375	100375	39830	127255	5
2022.06.23	13:30:00	100375	100415	100305	100345	39319	134819	5
2022.06.23	13:35:00	100345	100405	100205	100260	50582	173121	5
2022.06.23	13:40:00	100265	100380	100180	100215	44680	145055	5
2022.06.23	13:45:00	100215	100230	100060	100085	47623	165748	5
2022.06.23	13:50:00	100085	100095	99955	100065	48760	173457	5
2022.06.23	13:55:00	100070	100110	99980	100045	32998	100241	5
2022.06.23	14:00:00	100050	100055	99770	99875	59815	219608	5
2022.06.23	14:05:00	99870	100075	99850	100035	44815	148764	5
2022.06.23	14:10:00	100040	100215	100020	100140	44585	152018	5
2022.06.23	14:15:00	100140	100210	100100	100140	31658	103338	5
2022.06.23	14:20:00	100140	100230	100035	100060	46474	151527	5
2022.06.23	14:25:00	100055	100160	100000	100040	34978	113273	5
2022.06.23	14:30:00	100040	100120	99930	99955	39774	131169	5
2022.06.23	14:35:00	99955	100015	99720	99760	57748	198817	5
2022.06.23	14:40:00	99755	99780	99565	99605	62927	226334	5
2022.06.23	14:45:00	99610	99780	99575	99740	45643	155971	5
2022.06.23	14:50:00	99740	99900	99730	99855	40146	135178	5
2022.06.23	14:55:00	99855	99910	99765	99795	34068	115174	5
2022.06.23	15:00:00	99795	99890	99715	99775	42613	134620	5
2022.06.23	15:05:00	99770	99800	99695	99760	26390	86485	5
2022.06.23	15:10:00	99760	99835	99705	99765	30219	91397	5
2022.06.23	15:15:00	99770	99785	99610	99660	41121	137353	5
2022.06.23	15:20:00	99665	99715	99520	99690	47731	160404	5
2022.06.23	15:25:00	99685	99830	99615	99820	36313	124086	5
2022.06.23	15:30:00	99820	99965	99805	99900	38201	139494	5
2022.06.23	15:35:00	99900	99915	99785	99900	34383	114123	5
2022.06.23	15:40:00	99900	99925	99830	99875	22296	77690	5
2022.06.23	15:45:00	99870	99890	99760	99840	24090	81084	5
2022.06.23	15:50:00	99840	99845	99680	99690	28467	94449	5
2022.06.23	15:55:00	99695	99720	99585	99715	36243	129640	5
2022.06.23	16:00:00	99715	99720	99525	99585	42777	150596	5
2022.06.23	16:05:00	99585	99705	99560	99595	30049	94162	5
2022.06.23	16:10:00	99595	99700	99580	99685	23235	75151	5
2022.06.23	16:15:00	99690	99700	99435	99615	52042	194876	5
2022.06.23	16:20:00	99620	99695	99570	99640	35066	118714	5
2022.06.23	16:25:00	99640	99760	99635	99720	27326	95188	5
2022.06.23	16:30:00	99715	99940	99705	99915	43688	165924	5
2022.06.23	16:35:00	99915	99960	99845	99885	36384	132829	5
2022.06.23	16:40:00	99890	100060	99875	99900	43673	164108	5
2022.06.23	16:45:00	99900	100010	99900	100005	28151	101744	5
2022.06.23	16:50:00	100010	100070	99835	99885	41453	145108	5
2022.06.23	16:55:00	99890	99985	99850	99965	27187	91215	5
2022.06.23	17:00:00	99960	99965	99755	99780	32224	102415	5
2022.06.23	17:05:00	99785	99815	99665	99685	34309	111362	5
2022.06.23	17:10:00	99680	99700	99565	99585	26218	86491	5
2022.06.23	17:15:00	99585	99650	99520	99585	20023	67149	5
2022.06.23	17:20:00	99585	99650	99565	99615	12446	40860	5
2022.06.23	17:25:00	99610	99750	99595	99750	17233	61102	5
2022.06.23	17:30:00	99750	99820	99735	99770	16459	53878	5
2022.06.23	17:35:00	99770	99835	99735	99825	14624	47287	5
2022.06.23	17:40:00	99830	99840	99660	99725	24544	81612	5
2022.06.23	17:45:00	99725	99730	99300	99460	33492	108113	5
2022.06.23	17:50:00	99460	99550	99200	99200	13749	49925	5
2022.06.24	09:00:00	100000	100320	99985	100280	92506	216205	5
2022.06.24	09:05:00	100280	100365	100070	100310	68571	185938	5
2022.06.24	09:10:00	100310	100470	100300	100430	53528	134422	5
2022.06.24	09:15:00	100430	100525	100415	100490	37159	99659	5
2022.06.24	09:20:00	100485	100650	100485	100635	47714	134709	5
2022.06.24	09:25:00	100635	100835	100610	100780	57009	171823	5
2022.06.24	09:30:00	100780	100820	100650	100800	58624	178568	5
2022.06.24	09:35:00	100805	100905	100785	100905	46024	140078	5
2022.06.24	09:40:00	100900	100980	100890	100970	40368	129573	5
2022.06.24	09:45:00	100975	101015	100820	100840	54869	178942	5
2022.06.24	09:50:00	100840	100890	100765	100825	38258	118846	5
2022.06.24	09:55:00	100825	100885	100790	100855	26000	81032	5
2022.06.24	10:00:00	100850	100910	100560	100575	82178	265887	5
2022.06.24	10:05:00	100570	100730	100425	100425	89314	285713	5
2022.06.24	10:10:00	100425	100475	100350	100430	81962	258622	5
2022.06.24	10:15:00	100425	100435	100050	100050	94402	324283	5
2022.06.24	10:20:00	100055	100070	99920	100025	74040	264379	5
2022.06.24	10:25:00	100025	100100	99875	99885	69218	217935	5
2022.06.24	10:30:00	99885	100040	99775	99970	109872	354219	5
2022.06.24	10:35:00	99965	100000	99700	99820	92352	288729	5
2022.06.24	10:40:00	99825	99890	99700	99795	77125	243919	5
2022.06.24	10:45:00	99795	99910	99560	99850	107221	342704	5
2022.06.24	10:50:00	99865	100110	99845	100090	79087	249506	5
2022.06.24	10:55:00	100085	100235	100005	100140	79655	257217	5
2022.06.24	11:00:00	100145	100685	100140	100560	141487	457490	5
2022.06.24	11:05:00	100560	100660	100380	100480	81167	250033	5
2022.06.24	11:10:00	100480	100755	100445	100640	86793	265535	5
2022.06.24	11:15:00	100640	100980	100600	100840	77680	240514	5
2022.06.24	11:20:00	100845	101025	100795	100930	69058	225290	5
2022.06.24	11:25:00	100925	101040	100755	100795	70808	237519	5
2022.06.24	11:30:00	100795	100930	100760	100880	60660	192818	5
2022.06.24	11:35:00	100880	100985	100855	100900	48768	148288	5
2022.06.24	11:40:00	100900	100920	100520	100680	99231	339021	5
2022.06.24	11:45:00	100680	100805	100610	100790	49047	150060	5
2022.06.24	11:50:00	100790	100820	100535	100585	52329	162185	5
2022.06.24	11:55:00	100585	100650	100440	100505	56435	176689	5
2022.06.24	12:00:00	100505	100640	100495	100630	35835	112435	5
2022.06.24	12:05:00	100630	100670	100465	100470	43559	136274	5
2022.06.24	12:10:00	100475	100500	100265	100290	61407	198220	5
2022.06.24	12:15:00	100290	100305	100055	100095	56306	191656	5
2022.06.24	12:20:00	100095	100280	100090	100280	39693	152937	5
2022.06.24	12:25:00	100280	100450	100255	100445	43574	138134	5
2022.06.24	12:30:00	100440	100475	100260	100275	41899	122791	5
2022.06.24	12:35:00	100280	100400	100230	100265	42761	128719	5
2022.06.24	12:40:00	100260	100270	100140	100170	30901	89052	5
2022.06.24	12:45:00	100175	100175	99980	99985	41384	126612	5
2022.06.24	12:50:00	99990	100030	99915	99975	38704	122545	5
2022.06.24	12:55:00	99975	100015	99885	99935	33952	104010	5
2022.06.24	13:00:00	99940	100030	99920	100025	28552	89706	5
2022.06.24	13:05:00	100025	100120	100010	100110	26700	82846	5
2022.06.24	13:10:00	100115	100170	100085	100160	20577	61666	5
2022.06.24	13:15:00	100160	100320	100155	100275	34322	109350	5
2022.06.24	13:20:00	100275	100295	100170	100225	31621	98170	5
2022.06.24	13:25:00	100225	100245	100150	100190	24303	74302	5
2022.06.24	13:30:00	100190	100195	100050	100110	36991	112449	5
2022.06.24	13:35:00	100110	100175	100065	100175	20936	60870	5
2022.06.24	13:40:00	100175	100255	100155	100240	25637	74133	5
2022.06.24	13:45:00	100240	100265	100155	100255	29357	99341	5
2022.06.24	13:50:00	100260	100335	100170	100325	37102	122871	5
2022.06.24	13:55:00	100325	100400	100280	100385	30705	94620	5
2022.06.24	14:00:00	100385	100455	100335	100400	31472	102343	5
2022.06.24	14:05:00	100400	100515	100365	100440	35911	116809	5
2022.06.24	14:10:00	100440	100515	100415	100425	25412	81982	5
2022.06.24	14:15:00	100430	100435	100225	100235	42897	140057	5
2022.06.24	14:20:00	100240	100320	100200	100320	30567	95389	5
2022.06.24	14:25:00	100315	100380	100265	100350	26211	81106	5
2022.06.24	14:30:00	100355	100365	100270	100345	25653	84557	5
2022.06.24	14:35:00	100345	100370	100265	100330	26737	83164	5
2022.06.24	14:40:00	100330	100350	100200	100315	35378	109824	5
2022.06.24	14:45:00	100320	100390	100275	100390	25933	80323	5
2022.06.24	14:50:00	100390	100415	100185	100210	39320	123162	5
2022.06.24	14:55:00	100205	100235	100060	100095	44404	146216	5
2022.06.24	15:00:00	100095	100130	100040	100085	36258	116477	5
2022.06.24	15:05:00	100085	100375	100075	100355	49826	167491	5
2022.06.24	15:10:00	100360	100525	100355	100380	51729	172582	5
2022.06.24	15:15:00	100385	100495	100355	100490	38191	128854	5
2022.06.24	15:20:00	100490	100520	100390	100410	30374	97446	5
2022.06.24	15:25:00	100410	100545	100360	100500	40570	137747	5
2022.06.24	15:30:00	100495	100565	100480	100525	26819	83474	5
2022.06.24	15:35:00	100525	100570	100370	100375	44016	148683	5
2022.06.24	15:40:00	100375	100445	100245	100260	50123	168346	5
2022.06.24	15:45:00	100260	100300	100205	100210	31641	105981	5
2022.06.24	15:50:00	100210	100225	100100	100140	31743	105893	5
2022.06.24	15:55:00	100140	100165	99995	100140	42914	142486	5
2022.06.24	16:00:00	100135	100215	100080	100125	35105	118223	5
2022.06.24	16:05:00	100125	100190	100080	100175	28434	94759	5
2022.06.24	16:10:00	100175	100265	100135	100260	25310	80989	5
2022.06.24	16:15:00	100260	100315	100185	100205	29605	102649	5
2022.06.24	16:20:00	100205	100335	100190	100305	25201	85076	5
2022.06.24	16:25:00	100300	100345	100235	100330	24397	81081	5
2022.06.24	16:30:00	100330	100360	100180	100220	35759	122442	5
2022.06.24	16:35:00	100225	100250	100175	100240	21266	70313	5
2022.06.24	16:40:00	100235	100340	100185	100310	24048	82269	5
2022.06.24	16:45:00	100310	100425	100290	100370	29850	105746	5
2022.06.24	16:50:00	100365	100530	100355	100510	35263	127113	5
2022.06.24	16:55:00	100515	100575	100465	100515	31463	99442	5
2022.06.24	17:00:00	100515	100560	100345	100350	30512	87695	5
2022.06.24	17:05:00	100350	100395	100220	100240	27612	76688	5
2022.06.24	17:10:00	100240	100310	100220	100275	17178	49780	5
2022.06.24	17:15:00	100280	100380	100265	100365	17223	55815	5
2022.06.24	17:20:00	100365	100390	100285	100380	18632	57358	5
2022.06.24	17:25:00	100385	100395	100280	100320	16974	53560	5
2022.06.24	17:30:00	100315	100405	100295	100395	13133	34656	5
2022.06.24	17:35:00	100400	100470	100320	100340	25287	74428	5
2022.06.24	17:40:00	100340	100390	100280	100320	20566	58016	5
2022.06.24	17:45:00	100320	100575	100280	100570	23318	63185	5
2022.06.24	17:50:00	100565	100655	100470	100600	10148	32906	5
2022.06.27	09:00:00	101100	101290	100880	101190	102573	229130	5
2022.06.27	09:05:00	101190	101220	100925	100930	52289	121132	5
2022.06.27	09:10:00	100930	100985	100780	100980	61025	158513	5
2022.06.27	09:15:00	100985	101080	100975	101015	46523	125710	5
2022.06.27	09:20:00	101010	101040	100890	100925	48029	127994	5
2022.06.27	09:25:00	100920	101025	100865	100925	45794	116568	5
2022.06.27	09:30:00	100925	100975	100835	100905	48281	131057	5
2022.06.27	09:35:00	100905	100995	100890	100980	35263	97510	5
2022.06.27	09:40:00	100980	101000	100885	100985	34978	104865	5
2022.06.27	09:45:00	100985	101000	100840	100860	30174	89913	5
2022.06.27	09:50:00	100865	100895	100795	100815	43535	123832	5
2022.06.27	09:55:00	100820	100830	100720	100740	43267	130053	5
2022.06.27	10:00:00	100735	101180	100675	101175	143263	422885	5
2022.06.27	10:05:00	101175	101370	100980	101105	128968	371688	5
2022.06.27	10:10:00	101105	101360	100920	101350	142259	400139	5
2022.06.27	10:15:00	101350	101860	101275	101680	149030	424486	5
2022.06.27	10:20:00	101675	101740	101510	101560	80115	220084	5
2022.06.27	10:25:00	101565	101570	101255	101325	88692	244653	5
2022.06.27	10:30:00	101330	101600	101255	101355	143237	390330	5
2022.06.27	10:35:00	101355	101625	101275	101545	120551	328752	5
2022.06.27	10:40:00	101545	101705	101365	101600	110897	313975	5
2022.06.27	10:45:00	101600	101640	101310	101460	83320	229011	5
2022.06.27	10:50:00	101465	102000	101400	101955	101286	301194	5
2022.06.27	10:55:00	101955	102125	101855	102045	92679	276254	5
2022.06.27	11:00:00	102045	102415	102035	102395	114357	367070	5
2022.06.27	11:05:00	102400	102410	102175	102350	69995	214618	5
2022.06.27	11:10:00	102355	102380	102070	102145	65951	198903	5
2022.06.27	11:15:00	102150	102340	102105	102310	67297	204583	5
2022.06.27	11:20:00	102315	102390	102195	102270	61242	180032	5
2022.06.27	11:25:00	102270	102275	102100	102150	54131	162571	5
2022.06.27	11:30:00	102145	102370	102140	102355	50273	147967	5
2022.06.27	11:35:00	102360	102590	102260	102555	91060	277607	5
2022.06.27	11:40:00	102550	102565	102335	102550	70165	219212	5
2022.06.27	11:45:00	102550	102740	102450	102675	76379	242969	5
2022.06.27	11:50:00	102670	102715	102615	102645	36452	118973	5
2022.06.27	11:55:00	102650	102725	102490	102725	60843	204498	5
2022.06.27	12:00:00	102725	102795	102575	102645	54690	174957	5
2022.06.27	12:05:00	102645	102680	102490	102495	36710	117750	5
2022.06.27	12:10:00	102500	102605	102480	102555	38434	118297	5
2022.06.27	12:15:00	102555	102595	102485	102495	30155	98493	5
2022.06.27	12:20:00	102500	102685	102455	102630	49003	157199	5
2022.06.27	12:25:00	102630	102660	102480	102490	29600	92311	5
2022.06.27	12:30:00	102495	102530	102425	102435	24890	87225	5
2022.06.27	12:35:00	102435	102520	102395	102400	29647	93864	5
2022.06.27	12:40:00	102395	102570	102390	102505	34437	113702	5
2022.06.27	12:45:00	102510	102515	102395	102405	25276	87084	5
2022.06.27	12:50:00	102405	102425	102240	102250	39632	134657	5
2022.06.27	12:55:00	102250	102310	102185	102240	38410	121375	5
2022.06.27	13:00:00	102245	102335	102205	102270	32849	110968	5
2022.06.27	13:05:00	102270	102400	102220	102355	32718	108187	5
2022.06.27	13:10:00	102355	102355	102250	102320	25790	85969	5
2022.06.27	13:15:00	102315	102450	102295	102390	33157	106868	5
2022.06.27	13:20:00	102385	102440	102305	102310	27681	91789	5
2022.06.27	13:25:00	102310	102525	102275	102510	45262	150764	5
2022.06.27	13:30:00	102510	102520	102390	102410	27742	89317	5
2022.06.27	13:35:00	102415	102515	102360	102470	31369	99636	5
2022.06.27	13:40:00	102470	102475	102370	102425	23573	77013	5
2022.06.27	13:45:00	102425	102550	102355	102520	31371	106161	5
2022.06.27	13:50:00	102520	102620	102485	102545	42836	140235	5
2022.06.27	13:55:00	102545	102585	102455	102500	27702	94797	5
2022.06.27	14:00:00	102495	102535	102380	102445	31642	109416	5
2022.06.27	14:05:00	102450	102450	102300	102360	43277	151376	5
2022.06.27	14:10:00	102355	102460	102330	102435	29921	97221	5
2022.06.27	14:15:00	102430	102485	102400	102480	25882	89312	5
2022.06.27	14:20:00	102475	102495	102380	102435	26024	84528	5
2022.06.27	14:25:00	102440	102470	102385	102390	14669	48623	5
2022.06.27	14:30:00	102395	102435	102340	102420	24674	84999	5
2022.06.27	14:35:00	102425	102525	102385	102480	32728	110520	5
2022.06.27	14:40:00	102480	102500	102320	102360	33843	110192	5
2022.06.27	14:45:00	102360	102390	102300	102350	29557	95588	5
2022.06.27	14:50:00	102350	102445	102350	102415	28949	95896	5
2022.06.27	14:55:00	102415	102485	102385	102435	30109	99369	5
2022.06.27	15:00:00	102440	102455	102360	102425	31831	111206	5
2022.06.27	15:05:00	102425	102465	102285	102290	33560	120362	5
2022.06.27	15:10:00	102285	102415	102265	102390	36917	123299	5
2022.06.27	15:15:00	102390	102495	102355	102480	34590	122902	5
2022.06.27	15:20:00	102480	102490	102360	102405	28723	101622	5
2022.06.27	15:25:00	102410	102435	102325	102345	24607	83779	5
2022.06.27	15:30:00	102345	102365	102260	102305	30605	102540	5
2022.06.27	15:35:00	102305	102435	102285	102390	28529	96149	5
2022.06.27	15:40:00	102385	102405	102305	102325	25425	87175	5
2022.06.27	15:45:00	102325	102365	102255	102340	29096	98187	5
2022.06.27	15:50:00	102340	102375	102260	102355	25152	87589	5
2022.06.27	15:55:00	102355	102425	102330	102335	29633	99614	5
2022.06.27	16:00:00	102335	102395	102225	102255	49266	189080	5
2022.06.27	16:05:00	102255	102365	102220	102320	33272	123243	5
2022.06.27	16:10:00	102325	102495	102305	102485	38289	132476	5
2022.06.27	16:15:00	102485	102615	102445	102515	50746	178894	5
2022.06.27	16:20:00	102515	102550	102455	102520	31293	114946	5
2022.06.27	16:25:00	102520	102560	102440	102485	29795	106296	5
2022.06.27	16:30:00	102485	102490	102415	102450	22107	83470	5
2022.06.27	16:35:00	102455	102455	102340	102390	34254	125210	5
2022.06.27	16:40:00	102390	102545	102340	102520	34997	123319	5
2022.06.27	16:45:00	102520	102665	102480	102560	46246	172719	5
2022.06.27	16:50:00	102565	102565	102445	102530	44084	154926	5
2022.06.27	16:55:00	102530	102560	102465	102535	23986	83173	5
2022.06.27	17:00:00	102535	102600	102470	102485	26978	94403	5
2022.06.27	17:05:00	102485	102530	102450	102490	20363	68185	5
2022.06.27	17:10:00	102490	102505	102430	102505	16611	53625	5
2022.06.27	17:15:00	102505	102555	102480	102545	16093	53627	5
2022.06.27	17:20:00	102545	102650	102510	102620	25159	85739	5
2022.06.27	17:25:00	102615	102625	102460	102485	19239	64450	5
2022.06.27	17:30:00	102485	102565	102475	102525	15697	47373	5
