<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.11.23	12:00:00	127435	127490	127385	127440	62566	229211	5
2023.11.23	12:15:00	127435	127545	127430	127485	63674	236454	5
2023.11.23	12:30:00	127485	127505	127375	127430	53127	180315	5
2023.11.23	12:45:00	127425	127455	127335	127365	50395	161662	5
2023.11.23	13:00:00	127360	127365	127230	127250	56483	204160	5
2023.11.23	13:15:00	127255	127350	127250	127280	46888	161396	5
2023.11.23	13:30:00	127285	127330	127230	127290	45969	153792	5
2023.11.23	13:45:00	127285	127400	127270	127300	52430	186566	5
2023.11.23	14:00:00	127305	127340	127245	127265	43286	146108	5
2023.11.23	14:15:00	127260	127270	127175	127250	53048	183064	5
2023.11.23	14:30:00	127255	127345	127200	127315	55573	197820	5
2023.11.23	14:45:00	127315	127345	127275	127310	36084	127042	5
2023.11.23	15:00:00	127310	127395	127305	127355	36105	133280	5
2023.11.23	15:15:00	127355	127365	127155	127175	60253	226630	5
2023.11.23	15:30:00	127170	127270	127120	127255	55883	221704	5
2023.11.23	15:45:00	127250	127295	127210	127255	37008	144966	5
2023.11.23	16:00:00	127255	127350	127240	127280	40427	152373	5
2023.11.23	16:15:00	127285	127350	127255	127345	30626	116944	5
2023.11.23	16:30:00	127350	127435	127320	127380	35807	139792	5
2023.11.23	16:45:00	127380	127390	127215	127235	50806	187244	5
2023.11.23	17:00:00	127235	127275	127160	127240	44706	182680	5
2023.11.23	17:15:00	127240	127315	127215	127305	27392	112417	5
2023.11.23	17:30:00	127305	127350	127255	127310	36537	144358	5
2023.11.23	17:45:00	127310	127420	127275	127375	28252	107602	5
2023.11.23	18:00:00	127380	127405	127330	127380	17231	77313	5
2023.11.23	18:15:00	127380	127495	127375	127495	11052	71180	5
2023.11.24	09:00:00	127350	127360	126920	126935	197194	481890	5
2023.11.24	09:15:00	126935	126980	126825	126895	106411	310458	5
2023.11.24	09:30:00	126895	126965	126785	126815	93310	302060	5
2023.11.24	09:45:00	126810	126880	126790	126855	64320	207013	5
2023.11.24	10:00:00	126855	126940	126545	126550	237439	781570	5
2023.11.24	10:15:00	126550	126580	126380	126460	159619	559728	5
2023.11.24	10:30:00	126455	126550	126395	126515	95560	345479	5
2023.11.24	10:45:00	126520	126540	126315	126370	131729	487942	5
2023.11.24	11:00:00	126375	126520	126270	126450	149767	544333	5
2023.11.24	11:15:00	126445	126545	126360	126380	117119	417555	5
2023.11.24	11:30:00	126385	126750	126350	126715	178039	668216	5
2023.11.24	11:45:00	126710	126770	126575	126725	145100	523257	5
2023.11.24	12:00:00	126720	126875	126660	126710	142122	528432	5
2023.11.24	12:15:00	126710	126860	126645	126835	104642	384227	5
2023.11.24	12:30:00	126840	126915	126690	126730	101182	371907	5
2023.11.24	12:45:00	126725	126785	126655	126740	83100	305826	5
2023.11.24	13:00:00	126740	126750	126475	126495	99620	381245	5
2023.11.24	13:15:00	126500	126675	126485	126650	77399	289265	5
2023.11.24	13:30:00	126645	126690	126595	126600	54385	191612	5
2023.11.24	13:45:00	126595	126610	126225	126255	105672	430121	5
2023.11.24	14:00:00	126255	126345	126085	126320	120966	489326	5
2023.11.24	14:15:00	126325	126430	126300	126330	80820	328121	5
2023.11.24	14:30:00	126330	126335	126205	126210	75420	296535	5
2023.11.24	14:45:00	126210	126330	126100	126325	86420	335047	5
2023.11.24	15:00:00	126325	126410	126285	126395	56095	222766	5
2023.11.24	15:15:00	126395	126420	126260	126275	60167	227710	5
2023.11.24	15:30:00	126275	126315	126140	126235	71550	266742	5
2023.11.24	15:45:00	126235	126250	126130	126140	45369	177584	5
2023.11.24	16:00:00	126135	126175	126040	126145	61459	243936	5
2023.11.24	16:15:00	126145	126260	126100	126220	51554	200298	5
2023.11.24	16:30:00	126215	126230	126100	126145	42329	173805	5
2023.11.24	16:45:00	126145	126300	126130	126300	45136	185319	5
2023.11.24	17:00:00	126300	126365	126230	126325	48948	186604	5
2023.11.24	17:15:00	126325	126335	126205	126245	37322	142356	5
2023.11.24	17:30:00	126250	126270	126110	126130	32820	148115	5
2023.11.24	17:45:00	126125	126245	126120	126230	25873	116905	5
2023.11.24	18:00:00	126230	126255	126135	126210	24063	108198	5
2023.11.24	18:15:00	126210	126340	126130	126340	18875	82590	5
2023.11.27	09:00:00	126095	126470	126060	126435	164965	414803	5
2023.11.27	09:15:00	126430	126520	126355	126405	113411	395437	5
2023.11.27	09:30:00	126405	126545	126400	126490	82593	289993	5
2023.11.27	09:45:00	126490	126605	126440	126515	92521	330796	5
2023.11.27	10:00:00	126520	126645	126270	126320	227647	812645	5
2023.11.27	10:15:00	126315	126515	126155	126175	230676	819194	5
2023.11.27	10:30:00	126180	126425	126055	126320	274036	992656	5
2023.11.27	10:45:00	126325	126435	126085	126130	165319	587468	5
2023.11.27	11:00:00	126125	126245	125895	125915	176220	629737	5
2023.11.27	11:15:00	125915	126210	125895	126115	152039	536306	5
2023.11.27	11:30:00	126115	126225	125965	125970	231813	860662	5
2023.11.27	11:45:00	125965	126235	125965	126165	187717	675491	5
2023.11.27	12:00:00	126165	126235	125795	125890	193547	693636	5
2023.11.27	12:15:00	125890	125960	125625	125685	147233	556643	5
2023.11.27	12:30:00	125685	125815	125605	125790	93866	324530	5
2023.11.27	12:45:00	125790	125810	125660	125710	73193	243033	5
2023.11.27	13:00:00	125710	125715	125535	125555	99990	373491	5
2023.11.27	13:15:00	125550	125675	125485	125645	80142	279742	5
2023.11.27	13:30:00	125645	125690	125540	125670	72145	237625	5
2023.11.27	13:45:00	125675	125825	125650	125755	84579	284696	5
2023.11.27	14:00:00	125750	125820	125670	125720	76248	257783	5
2023.11.27	14:15:00	125720	125785	125685	125760	56894	206068	5
2023.11.27	14:30:00	125765	125910	125680	125855	96501	347036	5
2023.11.27	14:45:00	125860	126080	125800	126015	94209	348996	5
2023.11.27	15:00:00	126015	126335	125945	126290	137293	523137	5
2023.11.27	15:15:00	126290	126400	126245	126320	84742	330226	5
2023.11.27	15:30:00	126320	126470	126315	126365	90114	363627	5
2023.11.27	15:45:00	126360	126410	126280	126300	64001	254233	5
2023.11.27	16:00:00	126300	126410	126220	126380	76967	313236	5
2023.11.27	16:15:00	126380	126445	126305	126345	63873	253665	5
2023.11.27	16:30:00	126350	126405	126260	126285	66125	272673	5
2023.11.27	16:45:00	126290	126315	126150	126260	75699	298128	5
2023.11.27	17:00:00	126265	126270	126125	126195	56369	232788	5
2023.11.27	17:15:00	126195	126380	126175	126310	64560	274126	5
2023.11.27	17:30:00	126315	126360	126210	126275	52695	228200	5
2023.11.27	17:45:00	126270	126405	126235	126385	43853	178079	5
2023.11.27	18:00:00	126385	126435	126355	126425	31194	132342	5
2023.11.27	18:15:00	126425	126480	126380	126480	15006	86622	5
2023.11.28	09:00:00	126115	126435	125995	126335	230000	584363	5
2023.11.28	09:15:00	126335	126340	126165	126255	86010	276707	5
2023.11.28	09:30:00	126255	126420	126115	126165	147281	514098	5
2023.11.28	09:45:00	126165	126210	126040	126095	90419	312482	5
2023.11.28	10:00:00	126095	126315	126010	126280	204058	726125	5
2023.11.28	10:15:00	126285	126615	126280	126575	212799	788599	5
2023.11.28	10:30:00	126575	126720	126275	126340	206677	770816	5
2023.11.28	10:45:00	126335	126545	126240	126255	203227	761646	5
2023.11.28	11:00:00	126260	126310	126045	126070	197754	759280	5
2023.11.28	11:15:00	126065	126215	125960	126210	152125	564947	5
2023.11.28	11:30:00	126210	126565	126080	126500	222560	868260	5
2023.11.28	11:45:00	126500	126955	126495	126885	186171	758945	5
2023.11.28	12:00:00	126880	127100	126835	126980	156012	633803	5
2023.11.28	12:15:00	126975	127090	126935	127055	80251	303667	5
2023.11.28	12:30:00	127055	127270	127025	127230	135578	567881	5
2023.11.28	12:45:00	127235	127360	127185	127330	96102	397899	5
2023.11.28	13:00:00	127330	127380	127245	127295	78165	328256	5
2023.11.28	13:15:00	127295	127310	127195	127200	58728	224454	5
2023.11.28	13:30:00	127205	127380	127200	127330	74595	301663	5
2023.11.28	13:45:00	127330	127495	127270	127455	91957	388941	5
2023.11.28	14:00:00	127455	127525	127385	127415	73900	322348	5
2023.11.28	14:15:00	127415	127525	127325	127390	84930	362065	5
2023.11.28	14:30:00	127390	127400	127305	127345	59584	231672	5
2023.11.28	14:45:00	127350	127395	127250	127380	75934	305948	5
2023.11.28	15:00:00	127380	127395	127175	127330	111109	461317	5
2023.11.28	15:15:00	127335	127355	127230	127250	72744	293956	5
2023.11.28	15:30:00	127250	127280	127055	127065	80189	329913	5
2023.11.28	15:45:00	127060	127180	127060	127095	63636	268419	5
2023.11.28	16:00:00	127095	127155	127065	127110	46935	196309	5
2023.11.28	16:15:00	127110	127140	126870	126985	101362	437478	5
2023.11.28	16:30:00	126985	127245	126970	127225	96971	419980	5
2023.11.28	16:45:00	127225	127260	127165	127210	57308	236603	5
2023.11.28	17:00:00	127210	127300	127190	127205	60323	246238	5
2023.11.28	17:15:00	127205	127235	127135	127200	47906	194912	5
2023.11.28	17:30:00	127195	127245	127115	127130	44669	189223	5
2023.11.28	17:45:00	127130	127180	127065	127085	41738	171731	5
2023.11.28	18:00:00	127085	127215	127060	127190	36109	148964	5
2023.11.28	18:15:00	127195	127250	127100	127200	17209	91877	5
2023.11.29	09:00:00	127400	127630	127215	127555	170407	514083	5
2023.11.29	09:15:00	127555	127680	127515	127570	95037	336490	5
2023.11.29	09:30:00	127570	127700	127555	127645	81638	278006	5
2023.11.29	09:45:00	127640	127660	127570	127615	57313	198355	5
2023.11.29	10:00:00	127620	127885	127600	127810	195047	721902	5
2023.11.29	10:15:00	127815	127815	127505	127515	166602	607283	5
2023.11.29	10:30:00	127525	127585	127040	127135	255422	970461	5
2023.11.29	10:45:00	127140	127190	126975	126995	133281	504886	5
2023.11.29	11:00:00	127000	127245	126945	127165	149654	565740	5
2023.11.29	11:15:00	127170	127260	127060	127090	101640	372189	5
2023.11.29	11:30:00	127090	127245	126925	126945	192030	762169	5
2023.11.29	11:45:00	126945	127155	126845	127125	166711	671818	5
2023.11.29	12:00:00	127120	127220	126850	126975	156614	630421	5
2023.11.29	12:15:00	126975	127150	126805	127005	170269	672518	5
2023.11.29	12:30:00	127010	127095	126895	127085	99265	379122	5
2023.11.29	12:45:00	127090	127385	127050	127370	115022	483540	5
2023.11.29	13:00:00	127365	127375	127005	127050	118929	500999	5
2023.11.29	13:15:00	127050	127080	126805	126815	102729	442975	5
2023.11.29	13:30:00	126820	126955	126685	126935	121802	511671	5
2023.11.29	13:45:00	126935	127165	126930	127100	100988	423189	5
2023.11.29	14:00:00	127100	127170	126995	127000	76052	297921	5
2023.11.29	14:15:00	127000	127125	126975	127100	67739	268013	5
2023.11.29	14:30:00	127100	127215	127020	127185	95964	409073	5
2023.11.29	14:45:00	127190	127330	127180	127230	74025	315245	5
2023.11.29	15:00:00	127235	127260	127025	127070	99150	405502	5
2023.11.29	15:15:00	127070	127230	126995	127215	79324	328381	5
2023.11.29	15:30:00	127215	127255	127065	127225	92985	385393	5
2023.11.29	15:45:00	127225	127295	127175	127225	71277	309283	5
2023.11.29	16:00:00	127220	127325	127120	127215	89163	385381	5
2023.11.29	16:15:00	127215	127280	127065	127095	69244	284584	5
2023.11.29	16:30:00	127095	127105	126855	126880	86956	371670	5
2023.11.29	16:45:00	126880	126975	126830	126955	60034	249840	5
2023.11.29	17:00:00	126955	126965	126815	126820	54912	223141	5
2023.11.29	17:15:00	126820	126840	126530	126555	91968	415078	5
2023.11.29	17:30:00	126555	126700	126550	126685	58781	237158	5
2023.11.29	17:45:00	126690	126720	126465	126515	59359	252494	5
2023.11.29	18:00:00	126515	126690	126490	126570	36245	141004	5
2023.11.29	18:15:00	126575	126695	126505	126695	16311	92664	5
2023.11.30	09:00:00	127000	127070	126825	126935	164809	486567	5
2023.11.30	09:15:00	126935	127090	126925	127025	104593	353652	5
2023.11.30	09:30:00	127025	127170	126990	127160	78572	270817	5
2023.11.30	09:45:00	127160	127335	127130	127310	91960	347505	5
2023.11.30	10:00:00	127315	127425	127140	127385	175201	637063	5
2023.11.30	10:15:00	127390	127650	127385	127605	160999	618124	5
2023.11.30	10:30:00	127600	127755	127325	127420	248662	879295	5
2023.11.30	10:45:00	127420	127565	127380	127525	140295	495111	5
2023.11.30	11:00:00	127530	127540	127220	127355	180971	620582	5
2023.11.30	11:15:00	127355	127395	127275	127350	80871	297039	5
2023.11.30	11:30:00	127345	127350	126830	126905	276982	1056737	5
2023.11.30	11:45:00	126910	127040	126750	126995	161387	588271	5
2023.11.30	12:00:00	126995	127000	126765	126925	155651	562063	5
2023.11.30	12:15:00	126920	126960	126625	126720	143470	517772	5
2023.11.30	12:30:00	126720	126945	126705	126860	130947	475033	5
2023.11.30	12:45:00	126860	127135	126770	127110	117694	433719	5
2023.11.30	13:00:00	127115	127245	127030	127210	103728	385733	5
2023.11.30	13:15:00	127210	127245	127010	127120	90829	329673	5
2023.11.30	13:30:00	127120	127195	126995	127140	88944	314242	5
2023.11.30	13:45:00	127135	127220	127060	127115	76358	287861	5
2023.11.30	14:00:00	127115	127280	127035	127260	80630	308797	5
2023.11.30	14:15:00	127265	127285	127125	127165	68361	259114	5
2023.11.30	14:30:00	127165	127435	127140	127420	81733	320248	5
2023.11.30	14:45:00	127410	127565	127355	127540	94381	400239	5
2023.11.30	15:00:00	127535	127670	127430	127455	105016	423872	5
2023.11.30	15:15:00	127450	127640	127435	127545	83116	348504	5
2023.11.30	15:30:00	127540	127580	127475	127525	60465	253498	5
2023.11.30	15:45:00	127525	127585	127410	127575	72868	309131	5
2023.11.30	16:00:00	127575	127890	127515	127830	122908	520287	5
2023.11.30	16:15:00	127830	127915	127770	127790	68168	289999	5
2023.11.30	16:30:00	127790	127895	127765	127820	59596	246317	5
2023.11.30	16:45:00	127815	127830	127690	127710	53098	238630	5
2023.11.30	17:00:00	127710	127740	127620	127630	59652	245536	5
2023.11.30	17:15:00	127635	127695	127585	127655	58294	244244	5
2023.11.30	17:30:00	127660	127800	127600	127795	50107	218449	5
2023.11.30	17:45:00	127790	127895	127745	127870	60854	266923	5
2023.11.30	18:00:00	127870	127880	127785	127825	40986	169314	5
2023.11.30	18:15:00	127830	127965	127815	127815	24345	136910	5
2023.12.01	09:00:00	128090	128250	128010	128070	183460	512852	5
2023.12.01	09:15:00	128070	128175	128035	128035	86557	257310	5
2023.12.01	09:30:00	128035	128055	127890	127940	89162	299148	5
2023.12.01	09:45:00	127945	127975	127805	127805	92419	306294	5
2023.12.01	10:00:00	127805	127920	127705	127735	173094	573558	5
2023.12.01	10:15:00	127740	127960	127720	127885	189991	630630	5
2023.12.01	10:30:00	127880	127885	127525	127650	206797	704228	5
2023.12.01	10:45:00	127650	127685	127360	127375	159064	570702	5
2023.12.01	11:00:00	127380	127465	127205	127220	146287	538098	5
2023.12.01	11:15:00	127220	127355	127160	127195	145249	519841	5
2023.12.01	11:30:00	127190	127380	127070	127370	199386	693991	5
2023.12.01	11:45:00	127370	127475	127230	127375	152339	553261	5
2023.12.01	12:00:00	127380	127660	127300	127430	228640	867905	5
2023.12.01	12:15:00	127430	127535	127275	127430	148034	538287	5
2023.12.01	12:30:00	127430	127695	127380	127650	125574	460403	5
2023.12.01	12:45:00	127650	127865	127610	127625	122721	473166	5
2023.12.01	13:00:00	127625	128080	127440	128030	247420	974123	5
2023.12.01	13:15:00	128030	128310	127995	128260	162740	605737	5
2023.12.01	13:30:00	128260	128285	127895	128155	162794	618439	5
2023.12.01	13:45:00	128155	128280	128060	128260	97509	353207	5
2023.12.01	14:00:00	128255	128470	128215	128410	111025	411910	5
2023.12.01	14:15:00	128410	128475	128265	128435	97140	360108	5
2023.12.01	14:30:00	128430	128500	128370	128445	89777	340702	5
2023.12.01	14:45:00	128450	128560	128435	128525	73252	272688	5
2023.12.01	15:00:00	128520	128590	128280	128325	94981	358973	5
2023.12.01	15:15:00	128330	128380	128265	128295	67254	245978	5
2023.12.01	15:30:00	128295	128380	128270	128345	63888	235293	5
2023.12.01	15:45:00	128345	128445	128300	128335	73786	270542	5
2023.12.01	16:00:00	128335	128505	128300	128490	81188	305989	5
2023.12.01	16:15:00	128490	128615	128455	128495	78885	315003	5
2023.12.01	16:30:00	128490	128515	128425	128485	58461	226863	5
2023.12.01	16:45:00	128490	128500	128380	128415	54172	205817	5
2023.12.01	17:00:00	128415	128545	128330	128525	63726	257119	5
2023.12.01	17:15:00	128525	128650	128485	128595	59315	245549	5
2023.12.01	17:30:00	128595	128600	128385	128440	57590	234555	5
2023.12.01	17:45:00	128445	128535	128415	128500	46089	183733	5
2023.12.01	18:00:00	128505	128590	128490	128545	37540	134186	5
2023.12.01	18:15:00	128545	128645	128465	128465	20189	92638	5
2023.12.04	09:00:00	127935	128010	127655	127745	189217	482171	5
2023.12.04	09:15:00	127750	127765	127710	127735	44862	126456	5
2023.12.04	09:30:00	127735	127780	127700	127745	54607	160121	5
2023.12.04	09:45:00	127740	127775	127675	127760	52603	166514	5
2023.12.04	10:00:00	127755	127885	127595	127660	217619	719864	5
2023.12.04	10:15:00	127660	127930	127610	127730	200616	691912	5
2023.12.04	10:30:00	127730	127855	127660	127830	136427	454143	5
2023.12.04	10:45:00	127835	127965	127750	127880	117136	373049	5
2023.12.04	11:00:00	127875	127960	127750	127785	138710	456169	5
2023.12.04	11:15:00	127780	127950	127715	127920	116681	396531	5
2023.12.04	11:30:00	127920	128175	127875	128120	224315	789553	5
2023.12.04	11:45:00	128125	128195	127735	127790	191702	675332	5
2023.12.04	12:00:00	127790	127915	127665	127720	167874	613899	5
2023.12.04	12:15:00	127715	127805	127545	127570	156415	563977	5
2023.12.04	12:30:00	127565	127630	127240	127365	171815	644580	5
2023.12.04	12:45:00	127360	127405	127270	127335	86811	313308	5
2023.12.04	13:00:00	127330	127485	127285	127480	84033	314146	5
2023.12.04	13:15:00	127480	127545	127410	127535	92755	347788	5
2023.12.04	13:30:00	127535	127550	127310	127335	89188	332066	5
2023.12.04	13:45:00	127335	127575	127335	127565	84124	316919	5
2023.12.04	14:00:00	127560	127575	127385	127545	90036	347053	5
2023.12.04	14:15:00	127545	127595	127410	127420	83365	322769	5
2023.12.04	14:30:00	127420	127450	127185	127275	142103	536200	5
2023.12.04	14:45:00	127275	127495	127230	127495	83758	311403	5
2023.12.04	15:00:00	127490	127500	127160	127205	107666	405153	5
2023.12.04	15:15:00	127205	127320	127140	127175	99567	382517	5
2023.12.04	15:30:00	127180	127320	127140	127235	89815	337742	5
2023.12.04	15:45:00	127230	127265	127090	127125	88258	334674	5
2023.12.04	16:00:00	127125	127200	127010	127190	105069	431162	5
2023.12.04	16:15:00	127190	127200	127070	127105	59520	234415	5
2023.12.04	16:30:00	127105	127145	127040	127095	48197	184843	5
2023.12.04	16:45:00	127095	127290	127090	127250	88545	352614	5
2023.12.04	17:00:00	127250	127305	127080	127095	64442	247502	5
2023.12.04	17:15:00	127100	127170	127080	127155	52258	200247	5
2023.12.04	17:30:00	127155	127270	127155	127255	60895	237181	5
2023.12.04	17:45:00	127260	127330	127215	127235	57910	237074	5
2023.12.04	18:00:00	127235	127255	127165	127200	36942	118121	5
2023.12.04	18:15:00	127200	127310	127175	127310	17058	79245	5
2023.12.05	09:00:00	127100	127280	126825	127155	202579	467305	5
2023.12.05	09:15:00	127150	127250	126955	127025	124917	376011	5
2023.12.05	09:30:00	127025	127190	127020	127070	116221	352624	5
2023.12.05	09:45:00	127070	127295	127055	127290	99287	307850	5
2023.12.05	10:00:00	127285	127420	127025	127275	268637	901764	5
2023.12.05	10:15:00	127275	127745	127260	127715	283967	1032521	5
2023.12.05	10:30:00	127710	127860	127620	127730	186537	678938	5
2023.12.05	10:45:00	127730	127790	127630	127655	107364	370907	5
2023.12.05	11:00:00	127655	127705	127420	127485	158867	566389	5
2023.12.05	11:15:00	127485	127520	127095	127115	160513	623238	5
2023.12.05	11:30:00	127115	127380	126840	126905	244657	930466	5
2023.12.05	11:45:00	126905	127290	126825	127245	201779	727044	5
2023.12.05	12:00:00	127245	127790	127140	127150	299534	1097594	5
2023.12.05	12:15:00	127150	127350	127105	127340	159934	576460	5
2023.12.05	12:30:00	127340	127370	126780	126890	194250	730137	5
2023.12.05	12:45:00	126890	127225	126860	127195	115216	425216	5
2023.12.05	13:00:00	127200	127275	127040	127060	107379	401397	5
2023.12.05	13:15:00	127060	127125	126840	126970	118324	442933	5
2023.12.05	13:30:00	126970	127125	126870	127095	100854	362879	5
2023.12.05	13:45:00	127090	127345	127010	127130	129327	497084	5
2023.12.05	14:00:00	127130	127465	127115	127220	128332	492873	5
2023.12.05	14:15:00	127225	127380	127180	127370	92977	338333	5
2023.12.05	14:30:00	127365	127400	126920	126970	120015	461608	5
2023.12.05	14:45:00	126970	127410	126960	127365	116710	473494	5
2023.12.05	15:00:00	127365	127440	127215	127415	120406	502231	5
2023.12.05	15:15:00	127415	127725	127405	127580	126745	523214	5
2023.12.05	15:30:00	127580	127650	127500	127620	82762	314507	5
2023.12.05	15:45:00	127625	127670	127470	127485	66960	252661	5
2023.12.05	16:00:00	127485	127800	127445	127655	109830	431767	5
2023.12.05	16:15:00	127655	127655	127465	127610	71126	270710	5
2023.12.05	16:30:00	127610	127650	127520	127530	49104	206065	5
2023.12.05	16:45:00	127530	127585	127430	127540	58440	246809	5
2023.12.05	17:00:00	127545	127635	127510	127565	48503	204052	5
2023.12.05	17:15:00	127565	127585	127360	127390	58438	225508	5
2023.12.05	17:30:00	127390	127490	127230	127265	62575	234766	5
2023.12.05	17:45:00	127260	127345	127150	127165	66781	249631	5
2023.12.05	18:00:00	127165	127235	127110	127145	54706	191091	5
2023.12.05	18:15:00	127150	127200	127070	127100	31347	134079	5
2023.12.06	09:00:00	127495	127740	127480	127715	134833	349540	5
2023.12.06	09:15:00	127715	127800	127660	127770	99112	304441	5
2023.12.06	09:30:00	127770	127825	127710	127725	99908	302409	5
2023.12.06	09:45:00	127725	127815	127695	127725	85241	268793	5
2023.12.06	10:00:00	127725	127740	127545	127715	179518	613369	5
2023.12.06	10:15:00	127725	127880	127425	127585	275032	911106	5
2023.12.06	10:30:00	127580	127650	127180	127210	250292	830500	5
2023.12.06	10:45:00	127210	127270	127115	127160	152654	506659	5
2023.12.06	11:00:00	127160	127355	127065	127265	188745	642953	5
2023.12.06	11:15:00	127265	127415	127230	127285	132504	445279	5
2023.12.06	11:30:00	127285	127290	126880	126985	267055	947327	5
2023.12.06	11:45:00	126985	127060	126885	126940	133128	468624	5
2023.12.06	12:00:00	126945	127025	126855	126960	129376	442347	5
2023.12.06	12:15:00	126960	127020	126715	126845	156883	529392	5
2023.12.06	12:30:00	126840	127015	126810	126825	131339	446100	5
2023.12.06	12:45:00	126825	126930	126655	126675	117199	410943	5
2023.12.06	13:00:00	126680	126710	126485	126600	126492	483020	5
2023.12.06	13:15:00	126595	126655	126475	126530	114440	415034	5
2023.12.06	13:30:00	126530	126560	126265	126290	151970	594568	5
2023.12.06	13:45:00	126285	126395	126280	126350	77396	305232	5
2023.12.06	14:00:00	126355	126355	126185	126290	110392	419819	5
2023.12.06	14:15:00	126290	126375	126185	126195	93953	349801	5
2023.12.06	14:30:00	126200	126270	126150	126245	85578	322654	5
2023.12.06	14:45:00	126245	126255	126070	126150	94664	372670	5
2023.12.06	15:00:00	126150	126240	126090	126145	88471	344089	5
2023.12.06	15:15:00	126145	126345	126080	126310	88386	342418	5
2023.12.06	15:30:00	126315	126375	126240	126340	91424	364878	5
2023.12.06	15:45:00	126340	126375	126300	126325	52007	203123	5
2023.12.06	16:00:00	126325	126415	126160	126195	102589	416436	5
2023.12.06	16:15:00	126190	126235	126005	126065	112796	484620	5
2023.12.06	16:30:00	126065	126200	126065	126175	85320	380723	5
2023.12.06	16:45:00	126170	126325	126145	126160	95015	399857	5
2023.12.06	17:00:00	126160	126205	126065	126115	67213	285930	5
2023.12.06	17:15:00	126120	126140	125890	125925	88535	396774	5
2023.12.06	17:30:00	125930	126070	125900	126015	72141	286462	5
2023.12.06	17:45:00	126015	126050	125950	125990	71765	269978	5
2023.12.06	18:00:00	125990	126010	125830	125845	50175	198117	5
2023.12.06	18:15:00	125850	125870	125735	125735	26571	144066	5
2023.12.07	09:00:00	125935	126235	125830	126185	182990	491103	5
2023.12.07	09:15:00	126190	126245	126140	126220	88583	267948	5
2023.12.07	09:30:00	126220	126305	126220	126260	74890	238775	5
2023.12.07	09:45:00	126265	126335	126240	126325	68492	224054	5
2023.12.07	10:00:00	126330	126390	126200	126235	159817	543761	5
2023.12.07	10:15:00	126235	126450	126220	126420	170430	610128	5
2023.12.07	10:30:00	126420	126675	126255	126615	214629	802859	5
2023.12.07	10:45:00	126610	126770	126585	126725	119390	458259	5
2023.12.07	11:00:00	126720	126760	126635	126735	116121	403736	5
2023.12.07	11:15:00	126730	126755	126580	126715	110096	382700	5
2023.12.07	11:30:00	126720	126835	126395	126425	234329	882430	5
2023.12.07	11:45:00	126430	126590	126285	126330	215443	812460	5
2023.12.07	12:00:00	126325	126545	126185	126280	185314	682390	5
2023.12.07	12:15:00	126275	126445	126205	126305	128161	462129	5
2023.12.07	12:30:00	126305	126315	126030	126125	119234	429762	5
2023.12.07	12:45:00	126130	126235	126070	126130	89257	329966	5
2023.12.07	13:00:00	126135	126205	125875	125915	122640	458996	5
2023.12.07	13:15:00	125915	125985	125755	125975	123878	496884	5
2023.12.07	13:30:00	125970	126230	125955	126205	116698	471488	5
2023.12.07	13:45:00	126205	126290	126160	126265	90691	361022	5
2023.12.07	14:00:00	126260	126320	126125	126130	90013	344085	5
2023.12.07	14:15:00	126135	126295	126120	126185	86646	327680	5
2023.12.07	14:30:00	126190	126235	126075	126185	82677	313593	5
2023.12.07	14:45:00	126180	126320	126120	126265	112512	422451	5
2023.12.07	15:00:00	126270	126275	126105	126180	95518	366850	5
2023.12.07	15:15:00	126175	126435	126100	126310	124859	508903	5
2023.12.07	15:30:00	126310	126320	126135	126145	85065	324785	5
2023.12.07	15:45:00	126140	126200	126035	126075	104614	418509	5
2023.12.07	16:00:00	126070	126255	126055	126130	83301	327406	5
2023.12.07	16:15:00	126125	126310	126115	126265	95040	377881	5
2023.12.07	16:30:00	126260	126350	126085	126180	96563	400004	5
2023.12.07	16:45:00	126180	126180	126050	126070	58874	223929	5
2023.12.07	17:00:00	126070	126245	126065	126225	60660	229470	5
2023.12.07	17:15:00	126225	126280	126090	126110	66553	264319	5
2023.12.07	17:30:00	126110	126120	125940	126005	78890	320323	5
2023.12.07	17:45:00	126005	126140	125955	126110	64356	229969	5
2023.12.07	18:00:00	126115	126275	126100	126270	47434	157592	5
2023.12.07	18:15:00	126270	126305	126150	126295	23465	79227	5
2023.12.08	09:00:00	126415	126430	126105	126340	165950	448033	5
2023.12.08	09:15:00	126335	126480	126210	126455	116019	361512	5
2023.12.08	09:30:00	126455	126555	126450	126485	89248	290993	5
2023.12.08	09:45:00	126480	126500	126380	126465	91754	314723	5
2023.12.08	10:00:00	126465	126590	126410	126470	156534	564569	5
2023.12.08	10:15:00	126470	126590	126110	126295	194335	625008	5
2023.12.08	10:30:00	126265	126665	125855	126605	371044	1276157	5
2023.12.08	10:45:00	126605	126700	126020	126050	255245	867007	5
2023.12.08	11:00:00	126045	126150	125670	125720	249183	921889	5
2023.12.08	11:15:00	125715	126090	125690	126075	158618	619802	5
2023.12.08	11:30:00	126075	126825	125995	126770	272926	1089437	5
2023.12.08	11:45:00	126770	127000	126750	126820	167071	694818	5
2023.12.08	12:00:00	126825	127400	126820	127355	244473	947821	5
2023.12.08	12:15:00	127360	127400	127180	127245	99516	346922	5
2023.12.08	12:30:00	127250	127265	127040	127085	95784	338833	5
2023.12.08	12:45:00	127080	127125	126990	127075	75274	268078	5
