<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.10.09	12:00:00	114010	114235	113890	114030	435728	1533575	5
2023.10.09	13:00:00	114030	114210	113940	114130	348004	1219730	5
2023.10.09	14:00:00	114135	115440	114065	115405	665245	2632596	5
2023.10.09	15:00:00	115405	115495	115160	115285	473916	1875549	5
2023.10.09	16:00:00	115285	115470	115020	115465	397579	1481935	5
2023.10.09	17:00:00	115465	115695	115400	115690	181555	700692	5
2023.10.10	09:00:00	115900	116340	115775	115915	673516	1904859	5
2023.10.10	10:00:00	115910	116580	115745	116575	996233	3266745	5
2023.10.10	11:00:00	116570	117040	116565	116790	656827	2471433	5
2023.10.10	12:00:00	116790	116980	116635	116850	442198	1675803	5
2023.10.10	13:00:00	116850	116945	116750	116800	298357	1153091	5
2023.10.10	14:00:00	116800	116945	116580	116900	426934	1640530	5
2023.10.10	15:00:00	116900	117095	116805	116915	396717	1621123	5
2023.10.10	16:00:00	116920	117180	116855	117010	369764	1542924	5
2023.10.10	17:00:00	117015	117045	116760	116760	174577	705365	5
2023.10.11	09:00:00	117295	117695	117035	117065	688693	2025818	5
2023.10.11	10:00:00	117060	117220	116675	116690	969396	3326213	5
2023.10.11	11:00:00	116690	117130	116655	116820	691493	2492092	5
2023.10.11	12:00:00	116815	116840	116485	116620	445367	1597144	5
2023.10.11	13:00:00	116615	116690	116385	116610	410119	1546534	5
2023.10.11	14:00:00	116610	116710	116425	116640	327891	1233079	5
2023.10.11	15:00:00	116640	117075	116625	116900	448794	1703479	5
2023.10.11	16:00:00	116900	117340	116860	117210	363961	1492817	5
2023.10.11	17:00:00	117215	117465	117175	117405	171892	664823	5
2023.10.13	09:00:00	116300	116910	116215	116875	608706	1784815	5
2023.10.13	10:00:00	116875	117185	116405	117145	959065	3215867	5
2023.10.13	11:00:00	117145	117145	116585	116750	701359	2372567	5
2023.10.13	12:00:00	116745	116830	116225	116300	492882	1703940	5
2023.10.13	13:00:00	116300	116830	116240	116645	378941	1403915	5
2023.10.13	14:00:00	116645	116725	115710	116035	551126	2132306	5
2023.10.13	15:00:00	116040	116160	115760	115970	384731	1434381	5
2023.10.13	16:00:00	115975	116280	115825	115865	383259	1445790	5
2023.10.13	17:00:00	115865	115980	115685	115875	173945	611478	5
2023.10.16	09:00:00	116400	116835	116350	116745	648134	1929404	5
2023.10.16	10:00:00	116745	116775	116100	116415	1097873	3679979	5
2023.10.16	11:00:00	116420	117035	116095	116705	769563	2697413	5
2023.10.16	12:00:00	116705	116805	116425	116630	362738	1288425	5
2023.10.16	13:00:00	116635	116770	116515	116755	263735	916326	5
2023.10.16	14:00:00	116755	116885	116260	116710	479001	1788923	5
2023.10.16	15:00:00	116705	116720	116475	116640	370078	1409087	5
2023.10.16	16:00:00	116640	117000	116600	116710	381733	1504785	5
2023.10.16	17:00:00	116715	116745	116420	116420	188794	751327	5
2023.10.17	09:00:00	116140	116575	115700	115705	767214	2305038	5
2023.10.17	10:00:00	115710	115870	115560	115815	891265	3036115	5
2023.10.17	11:00:00	115810	116755	115745	116715	828013	3127387	5
2023.10.17	12:00:00	116715	116950	116610	116910	460205	1693448	5
2023.10.17	13:00:00	116905	116970	116685	116710	326111	1230283	5
2023.10.17	14:00:00	116710	116745	116020	116095	526556	2018201	5
2023.10.17	15:00:00	116100	116210	115635	115705	550798	2126986	5
2023.10.17	16:00:00	115700	116035	115685	115965	352688	1402925	5
2023.10.17	17:00:00	115965	115985	115720	115720	171336	597812	5
2023.10.18	09:00:00	117150	117400	116820	117070	666738	2012900	5
2023.10.18	10:00:00	117065	117170	116655	116755	801263	2782627	5
2023.10.18	11:00:00	116755	116965	116195	116285	687642	2534486	5
2023.10.18	12:00:00	116280	116730	116260	116550	457215	1796185	5
2023.10.18	13:00:00	116550	116670	116240	116385	422924	1626921	5
2023.10.18	14:00:00	116385	117065	116300	116570	647826	2565164	5
2023.10.18	15:00:00	116570	116605	115845	115960	522342	2051381	5
2023.10.18	16:00:00	115960	116020	115700	115810	447103	1786474	5
2023.10.18	17:00:00	115810	115895	115730	115750	155000	622036	5
2023.10.19	09:00:00	115650	115955	115555	115725	681388	2076716	5
2023.10.19	10:00:00	115725	116150	115580	116090	1000085	3402459	5
2023.10.19	11:00:00	116090	116290	115810	115930	700522	2466803	5
2023.10.19	12:00:00	115925	116595	115845	116340	601983	2229730	5
2023.10.19	13:00:00	116340	116920	116020	116625	1013773	3786429	5
2023.10.19	14:00:00	116625	116915	116355	116410	628575	2322793	5
2023.10.19	15:00:00	116405	116595	115855	116160	547656	2155784	5
2023.10.19	16:00:00	116165	116300	115780	115830	430517	1815544	5
2023.10.19	17:00:00	115830	115885	115555	115675	173110	728237	5
2023.10.20	09:00:00	115470	115575	114840	115020	601967	1943288	5
2023.10.20	10:00:00	115025	115825	115025	115350	1067326	3997872	5
2023.10.20	11:00:00	115350	115395	114190	114405	885322	3407824	5
2023.10.20	12:00:00	114405	114690	114380	114645	501278	1880392	5
2023.10.20	13:00:00	114650	114785	114290	114720	454755	1789194	5
2023.10.20	14:00:00	114725	115300	114615	115205	577021	2285777	5
2023.10.20	15:00:00	115210	115360	114760	114905	494919	1960778	5
2023.10.20	16:00:00	114910	114990	114730	114825	339562	1377915	5
2023.10.20	17:00:00	114820	114875	114525	114770	167318	688438	5
2023.10.23	09:00:00	114290	114315	113850	113985	574960	1802877	5
2023.10.23	10:00:00	113990	114520	113785	114475	1132604	4050886	5
2023.10.23	11:00:00	114475	114870	114340	114755	813452	2946848	5
2023.10.23	12:00:00	114760	115270	114735	115170	539129	2010377	5
2023.10.23	13:00:00	115165	115365	114830	115335	420645	1525457	5
2023.10.23	14:00:00	115340	115375	114780	114865	507608	1838021	5
2023.10.23	15:00:00	114870	115010	114650	114800	518603	1844062	5
2023.10.23	16:00:00	114800	114875	114305	114390	540598	2022555	5
2023.10.23	17:00:00	114385	114775	114375	114615	218936	778475	5
2023.10.24	09:00:00	115395	115555	115030	115510	651864	2053050	5
2023.10.24	10:00:00	115515	115765	115020	115720	1045326	3581531	5
2023.10.24	11:00:00	115725	115860	115330	115425	901769	3118643	5
2023.10.24	12:00:00	115430	115500	114925	115155	624340	2313625	5
2023.10.24	13:00:00	115150	115195	114355	114535	564040	2113859	5
2023.10.24	14:00:00	114535	115070	114400	114960	503266	1877536	5
2023.10.24	15:00:00	114955	115180	114885	115025	376366	1415412	5
2023.10.24	16:00:00	115020	115830	114985	115510	584568	2380295	5
2023.10.24	17:00:00	115510	115735	115405	115450	281993	1112594	5
2023.10.25	09:00:00	115400	115525	115135	115470	556648	1631084	5
2023.10.25	10:00:00	115465	115695	114730	115085	1054258	3583084	5
2023.10.25	11:00:00	115090	115095	114535	114950	834703	2882712	5
2023.10.25	12:00:00	114945	115255	114925	115030	614811	2222320	5
2023.10.25	13:00:00	115035	115070	114520	114545	464271	1642965	5
2023.10.25	14:00:00	114545	114615	114225	114440	601632	2214328	5
2023.10.25	15:00:00	114440	114445	114180	114380	476136	1791637	5
2023.10.25	16:00:00	114380	114615	114255	114445	437369	1640583	5
2023.10.25	17:00:00	114450	114545	114310	114310	187538	663983	5
2023.10.26	09:00:00	113820	114740	113680	114720	761760	2218951	5
2023.10.26	10:00:00	114715	115215	114510	115005	1060265	3349860	5
2023.10.26	11:00:00	115010	115520	114800	115475	900542	3021611	5
2023.10.26	12:00:00	115470	115495	115115	115205	476080	1669048	5
2023.10.26	13:00:00	115210	115220	114860	115080	478455	1666385	5
2023.10.26	14:00:00	115080	115455	114910	115300	674878	2416928	5
2023.10.26	15:00:00	115300	116070	115295	116045	626919	2358207	5
2023.10.26	16:00:00	116045	116755	116035	116360	682328	2591101	5
2023.10.26	17:00:00	116355	116720	116335	116720	279804	1004909	5
2023.10.27	09:00:00	116665	116780	116410	116430	607364	1855158	5
2023.10.27	10:00:00	116435	116860	116135	116300	1062503	3690590	5
2023.10.27	11:00:00	116300	116555	116065	116200	823076	2879903	5
2023.10.27	12:00:00	116195	116620	116180	116420	511659	1871121	5
2023.10.27	13:00:00	116420	116420	115425	115495	546316	2111322	5
2023.10.27	14:00:00	115490	115610	114660	114785	767149	2994854	5
2023.10.27	15:00:00	114780	114835	114340	114500	650694	2493804	5
2023.10.27	16:00:00	114505	114875	114460	114755	481195	1798675	5
2023.10.27	17:00:00	114755	114980	114630	114960	210895	800465	5
2023.10.30	09:00:00	115550	115910	115380	115495	570117	1855734	5
2023.10.30	10:00:00	115495	115630	115175	115355	850266	2936330	5
2023.10.30	11:00:00	115355	115420	114455	115000	940886	3625504	5
2023.10.30	12:00:00	115000	115250	113775	114295	782048	3012778	5
2023.10.30	13:00:00	114295	114395	113645	113915	497366	1746850	5
2023.10.30	14:00:00	113915	114160	113880	114105	350369	1226172	5
2023.10.30	15:00:00	114110	114205	113770	113935	425034	1515617	5
2023.10.30	16:00:00	113940	114165	113600	113770	483052	1818921	5
2023.10.30	17:00:00	113770	113945	113650	113800	221670	818501	5
2023.10.31	09:00:00	114250	114570	114025	114195	733470	2268453	5
2023.10.31	10:00:00	114190	114245	113415	114120	1102425	3830491	5
2023.10.31	11:00:00	114120	114925	113970	114580	905800	3408217	5
2023.10.31	12:00:00	114585	114980	114555	114955	608359	2221585	5
2023.10.31	13:00:00	114960	114960	114575	114595	472594	1718400	5
2023.10.31	14:00:00	114595	114745	114265	114560	486679	1895204	5
2023.10.31	15:00:00	114555	114595	114100	114465	501184	1970806	5
2023.10.31	16:00:00	114465	114735	114230	114725	426307	1672955	5
2023.10.31	17:00:00	114720	114800	114380	114670	226442	851892	5
2023.11.01	09:00:00	114530	115185	114220	115135	796312	2465206	5
2023.11.01	10:00:00	115130	115820	114930	115640	887110	3118422	5
2023.11.01	11:00:00	115640	116335	115630	116100	777019	2741270	5
2023.11.01	12:00:00	116100	116230	115855	116005	526150	1839602	5
2023.11.01	13:00:00	116005	116060	115655	115990	392031	1452545	5
2023.11.01	14:00:00	115985	116500	115835	116380	496595	1797383	5
2023.11.01	15:00:00	116380	116635	115820	116380	840495	3049089	5
2023.11.01	16:00:00	116375	116830	116330	116655	560249	2184094	5
2023.11.01	17:00:00	116655	116905	116465	116905	250870	956945	5
2023.11.03	09:00:00	117765	118960	117715	118930	844894	2557129	5
2023.11.03	10:00:00	118925	119455	118320	119295	908574	3275037	5
2023.11.03	11:00:00	119290	119540	118510	119015	729552	2620569	5
2023.11.03	12:00:00	119015	119370	118865	119090	412877	1514578	5
2023.11.03	13:00:00	119090	119695	119075	119480	453133	1746726	5
2023.11.03	14:00:00	119480	119685	119265	119520	383846	1427018	5
2023.11.03	15:00:00	119520	119875	119500	119740	395245	1510268	5
2023.11.03	16:00:00	119740	119815	119500	119665	284277	1168964	5
2023.11.03	17:00:00	119660	119845	119625	119785	166671	735971	5
2023.11.06	09:00:00	119650	120125	119650	119960	500851	1532242	5
2023.11.06	10:00:00	119960	120125	119490	119745	747339	2566236	5
2023.11.06	11:00:00	119740	119910	119455	119615	757109	2816427	5
2023.11.06	12:00:00	119615	120035	119290	120010	587126	2198235	5
2023.11.06	13:00:00	120010	120020	119510	119725	362854	1386644	5
2023.11.06	14:00:00	119725	119870	119595	119730	359326	1427099	5
2023.11.06	15:00:00	119730	119735	119385	119615	396274	1566413	5
2023.11.06	16:00:00	119615	119870	119450	119860	362044	1499029	5
2023.11.06	17:00:00	119865	119895	119710	119825	219353	870536	5
2023.11.06	18:00:00	119830	119860	119700	119860	44685	208304	5
2023.11.07	09:00:00	119350	119420	118995	119265	542091	1629684	5
2023.11.07	10:00:00	119270	120265	119250	120205	876755	3172791	5
2023.11.07	11:00:00	120205	120495	119815	120310	812204	3168856	5
2023.11.07	12:00:00	120310	120355	120120	120290	417711	1574506	5
2023.11.07	13:00:00	120285	120475	120100	120355	433795	1631310	5
2023.11.07	14:00:00	120350	120410	120160	120335	350308	1368130	5
2023.11.07	15:00:00	120330	120850	120305	120790	463131	1885027	5
2023.11.07	16:00:00	120785	120875	120560	120595	338903	1412891	5
2023.11.07	17:00:00	120595	120725	120450	120615	294896	1279826	5
2023.11.07	18:00:00	120620	120620	120405	120445	52469	236507	5
2023.11.08	09:00:00	120210	120705	120100	120635	557879	1722452	5
2023.11.08	10:00:00	120630	120955	120380	120890	865415	3284624	5
2023.11.08	11:00:00	120890	121240	120605	120635	739804	2849588	5
2023.11.08	12:00:00	120640	120700	120260	120275	555551	2218364	5
2023.11.08	13:00:00	120275	120535	120025	120110	461569	1827077	5
2023.11.08	14:00:00	120110	120160	119665	119770	501215	2050531	5
2023.11.08	15:00:00	119770	120425	119725	120240	517725	2160036	5
2023.11.08	16:00:00	120240	120480	120155	120295	332302	1359185	5
2023.11.08	17:00:00	120295	120465	120270	120330	223828	906663	5
2023.11.08	18:00:00	120330	120360	120250	120355	43286	182424	5
2023.11.09	09:00:00	120545	120935	120300	120865	527080	1654679	5
2023.11.09	10:00:00	120865	120910	120435	120605	859504	3133648	5
2023.11.09	11:00:00	120605	121465	120590	121410	778919	2923888	5
2023.11.09	12:00:00	121415	121425	121040	121085	552560	2091174	5
2023.11.09	13:00:00	121085	121320	120970	121130	343806	1300603	5
2023.11.09	14:00:00	121135	121205	120725	120825	409976	1638170	5
2023.11.09	15:00:00	120825	120870	119930	120615	704637	2973076	5
2023.11.09	16:00:00	120620	120620	119670	119805	616074	2525519	5
2023.11.09	17:00:00	119805	120315	119525	120160	367488	1493722	5
2023.11.09	18:00:00	120160	120295	120050	120295	38140	163420	5
2023.11.10	09:00:00	120545	121030	120310	120905	591817	1825329	5
2023.11.10	10:00:00	120905	121335	120700	121160	893417	3081341	5
2023.11.10	11:00:00	121160	121480	121045	121315	672294	2483207	5
2023.11.10	12:00:00	121315	121640	121100	121615	586512	2134727	5
2023.11.10	13:00:00	121615	121840	121510	121640	387215	1440521	5
2023.11.10	14:00:00	121640	122010	121630	121810	422505	1623389	5
2023.11.10	15:00:00	121810	121880	121540	121740	383777	1497995	5
2023.11.10	16:00:00	121745	121840	121475	121575	309978	1255101	5
2023.11.10	17:00:00	121575	121880	121495	121805	238836	945720	5
2023.11.10	18:00:00	121810	121910	121715	121850	53934	207712	5
2023.11.13	09:00:00	121555	121620	121260	121365	390864	1264900	5
2023.11.13	10:00:00	121365	121520	121060	121320	842939	2966294	5
2023.11.13	11:00:00	121315	121440	120900	120935	694780	2579257	5
2023.11.13	12:00:00	120940	121510	120865	121445	494553	1865335	5
2023.11.13	13:00:00	121440	121625	121285	121435	404892	1593567	5
2023.11.13	14:00:00	121435	121465	121115	121260	390871	1643691	5
2023.11.13	15:00:00	121260	121615	121115	121360	353457	1397619	5
2023.11.13	16:00:00	121365	121585	121255	121490	276907	1217585	5
2023.11.13	17:00:00	121490	121615	121430	121520	146443	682332	5
2023.11.13	18:00:00	121520	121660	121460	121615	49545	192790	5
2023.11.14	09:00:00	121575	121945	121550	121930	464436	1423685	5
2023.11.14	10:00:00	121925	124790	121890	123470	1115831	3514434	5
2023.11.14	11:00:00	123465	124415	123350	124245	707434	2616243	5
2023.11.14	12:00:00	124240	124295	123885	124110	483851	1770591	5
2023.11.14	13:00:00	124115	124390	124055	124070	344849	1332153	5
2023.11.14	14:00:00	124075	124170	123900	124135	348590	1322889	5
2023.11.14	15:00:00	124130	124365	124130	124300	315189	1232547	5
2023.11.14	16:00:00	124300	124345	124110	124295	262172	1008882	5
2023.11.14	17:00:00	124295	124465	124265	124420	253085	994521	5
2023.11.14	18:00:00	124425	124700	124325	124615	75392	297625	5
2023.11.16	09:00:00	124475	124720	124125	124165	494504	1527620	5
2023.11.16	10:00:00	124165	125145	124155	125120	917124	3112496	5
2023.11.16	11:00:00	125120	125235	124750	124780	773407	2848971	5
2023.11.16	12:00:00	124775	125095	124670	125065	563149	2030067	5
2023.11.16	13:00:00	125065	125110	124510	124750	479702	1825623	5
2023.11.16	14:00:00	124755	125345	124735	125195	457765	1786111	5
2023.11.16	15:00:00	125200	125555	125125	125455	451924	1784201	5
2023.11.16	16:00:00	125450	125780	125425	125680	342621	1373364	5
2023.11.16	17:00:00	125685	125780	125555	125765	240929	1000880	5
2023.11.16	18:00:00	125770	125830	125625	125830	58494	283409	5
2023.11.17	09:00:00	125835	125975	125465	125960	586977	1853814	5
2023.11.17	10:00:00	125955	126150	125585	125735	773378	2612881	5
2023.11.17	11:00:00	125735	125960	125530	125865	662593	2338895	5
2023.11.17	12:00:00	125870	126240	125825	125950	480691	1757510	5
2023.11.17	13:00:00	125950	125995	125765	125965	353187	1230161	5
2023.11.17	14:00:00	125965	126365	125960	126280	346638	1297265	5
2023.11.17	15:00:00	126280	126440	126110	126130	306812	1176010	5
2023.11.17	16:00:00	126130	126245	125815	125960	326566	1294066	5
2023.11.17	17:00:00	125955	126120	125710	125775	280576	1108495	5
2023.11.17	18:00:00	125770	125945	125730	125895	50831	177773	5
2023.11.20	09:00:00	126165	126315	125895	126265	436595	1355997	5
2023.11.20	10:00:00	126265	126395	125845	126195	623172	2143380	5
2023.11.20	11:00:00	126195	126600	126010	126515	692891	2504119	5
2023.11.20	12:00:00	126515	126730	126400	126480	405216	1419695	5
2023.11.20	13:00:00	126485	126590	126345	126415	276640	1006242	5
2023.11.20	14:00:00	126415	126760	126395	126710	278127	1065121	5
2023.11.20	15:00:00	126710	127105	126705	127025	365854	1430255	5
2023.11.20	16:00:00	127025	127070	126620	126875	419293	1696605	5
2023.11.20	17:00:00	126880	127070	126820	126950	217499	840577	5
2023.11.20	18:00:00	126950	127115	126865	127100	57716	238899	5
2023.11.21	09:00:00	126790	126990	126410	126510	431698	1329396	5
2023.11.21	10:00:00	126515	126720	126160	126490	799800	2790854	5
2023.11.21	11:00:00	126490	126810	126380	126495	752915	2743732	5
2023.11.21	12:00:00	126500	126570	125980	126325	588282	2171008	5
2023.11.21	13:00:00	126325	126395	126170	126335	290091	1108270	5
2023.11.21	14:00:00	126340	126720	126305	126580	381077	1485648	5
2023.11.21	15:00:00	126585	126605	125870	126075	446518	1768181	5
2023.11.21	16:00:00	126075	126385	125925	126340	323313	1217009	5
2023.11.21	17:00:00	126335	126645	126295	126590	222922	862487	5
2023.11.21	18:00:00	126595	126600	126450	126525	57960	249372	5
2023.11.22	09:00:00	126620	127195	126620	127115	471944	1507574	5
2023.11.22	10:00:00	127115	127590	126785	127545	920711	3197619	5
2023.11.22	11:00:00	127545	127730	127195	127370	726998	2617525	5
2023.11.22	12:00:00	127375	127375	127030	127040	557748	1906628	5
2023.11.22	13:00:00	127040	127400	126940	127385	392015	1378013	5
2023.11.22	14:00:00	127385	127445	126430	126675	585521	2353121	5
2023.11.22	15:00:00	126680	127100	126660	126945	382473	1470764	5
2023.11.22	16:00:00	126945	126960	126245	126540	421229	1690903	5
2023.11.22	17:00:00	126545	126800	126530	126775	228240	922936	5
2023.11.22	18:00:00	126780	126885	126710	126855	44341	207613	5
2023.11.23	09:00:00	126600	126845	126390	126750	408362	1230486	5
2023.11.23	10:00:00	126755	127090	126470	126965	738150	2495598	5
2023.11.23	11:00:00	126965	127480	126910	127430	487175	1734841	5
2023.11.23	12:00:00	127435	127545	127335	127365	229762	807642	5
2023.11.23	13:00:00	127360	127400	127230	127300	201770	705914	5
2023.11.23	14:00:00	127305	127345	127175	127310	187991	654034	5
2023.11.23	15:00:00	127310	127395	127120	127255	189249	726580	5
2023.11.23	16:00:00	127255	127435	127215	127235	157666	596353	5
2023.11.23	17:00:00	127235	127420	127160	127375	136887	547057	5
2023.11.23	18:00:00	127380	127495	127330	127495	28283	148493	5
2023.11.24	09:00:00	127350	127360	126785	126855	461235	1301421	5
2023.11.24	10:00:00	126855	126940	126315	126370	624347	2174719	5
2023.11.24	11:00:00	126375	126770	126270	126725	590025	2153361	5
2023.11.24	12:00:00	126720	126915	126645	126740	431046	1590392	5
2023.11.24	13:00:00	126740	126750	126225	126255	337076	1292243	5
2023.11.24	14:00:00	126255	126430	126085	126325	363626	1449029	5
2023.11.24	15:00:00	126325	126420	126130	126140	233181	894802	5
2023.11.24	16:00:00	126135	126300	126040	126300	200478	803358	5
2023.11.24	17:00:00	126300	126365	126110	126230	144963	593980	5
2023.11.24	18:00:00	126230	126340	126130	126340	42938	190788	5
2023.11.27	09:00:00	126095	126605	126060	126515	453490	1431029	5
2023.11.27	10:00:00	126520	126645	126055	126130	897678	3211963	5
2023.11.27	11:00:00	126125	126245	125895	126165	747789	2702196	5
2023.11.27	12:00:00	126165	126235	125605	125710	507839	1817842	5
2023.11.27	13:00:00	125710	125825	125485	125755	336856	1175554	5
2023.11.27	14:00:00	125750	126080	125670	126015	323852	1159883	5
2023.11.27	15:00:00	126015	126470	125945	126300	376150	1471223	5
2023.11.27	16:00:00	126300	126445	126150	126260	282664	1137702	5
2023.11.27	17:00:00	126265	126405	126125	126385	217477	913193	5
2023.11.27	18:00:00	126385	126480	126355	126480	46200	218964	5
2023.11.28	09:00:00	126115	126435	125995	126095	553710	1687650	5
2023.11.28	10:00:00	126095	126720	126010	126255	826761	3047186	5
2023.11.28	11:00:00	126260	126955	125960	126885	758610	2951432	5
2023.11.28	12:00:00	126880	127360	126835	127330	467943	1903250	5
2023.11.28	13:00:00	127330	127495	127195	127455	303445	1243314	5
2023.11.28	14:00:00	127455	127525	127250	127380	294348	1222033	5
2023.11.28	15:00:00	127380	127395	127055	127095	327678	1353605	5
2023.11.28	16:00:00	127095	127260	126870	127210	302576	1290370	5
2023.11.28	17:00:00	127210	127300	127065	127085	194636	802104	5
2023.11.28	18:00:00	127085	127250	127060	127200	53318	240841	5
2023.11.29	09:00:00	127400	127700	127215	127615	404395	1326934	5
2023.11.29	10:00:00	127620	127885	126975	126995	750352	2804532	5
2023.11.29	11:00:00	127000	127260	126845	127125	610035	2371916	5
2023.11.29	12:00:00	127120	127385	126805	127370	541170	2165601	5
2023.11.29	13:00:00	127365	127375	126685	127100	444448	1878834	5
2023.11.29	14:00:00	127100	127330	126975	127230	313780	1290252	5
2023.11.29	15:00:00	127235	127295	126995	127225	342736	1428559	5
2023.11.29	16:00:00	127220	127325	126830	126955	305397	1291475	5
2023.11.29	17:00:00	126955	126965	126465	126515	265020	1127871	5
2023.11.29	18:00:00	126515	126695	126490	126695	52556	233668	5
2023.11.30	09:00:00	127000	127335	126825	127310	439934	1458541	5
2023.11.30	10:00:00	127315	127755	127140	127525	725157	2629593	5
2023.11.30	11:00:00	127530	127540	126750	126995	700211	2562629	5
2023.11.30	12:00:00	126995	127135	126625	127110	547762	1988587	5
2023.11.30	13:00:00	127115	127245	126995	127115	359859	1317509	5
2023.11.30	14:00:00	127115	127565	127035	127540	325105	1288398	5
2023.11.30	15:00:00	127535	127670	127410	127575	321465	1335005	5
2023.11.30	16:00:00	127575	127915	127515	127710	303770	1295233	5
2023.11.30	17:00:00	127710	127895	127585	127870	228907	975152	5
2023.11.30	18:00:00	127870	127965	127785	127815	65331	306224	5
2023.12.01	09:00:00	128090	128250	127805	127805	451598	1375604	5
2023.12.01	10:00:00	127805	127960	127360	127375	728946	2479118	5
2023.12.01	11:00:00	127380	127475	127070	127375	643261	2305191	5
2023.12.01	12:00:00	127380	127865	127275	127625	624969	2339761	5
2023.12.01	13:00:00	127625	128310	127440	128260	670463	2551506	5
2023.12.01	14:00:00	128255	128560	128215	128525	371194	1385408	5
2023.12.01	15:00:00	128520	128590	128265	128335	299909	1110786	5
2023.12.01	16:00:00	128335	128615	128300	128415	272706	1053672	5
2023.12.01	17:00:00	128415	128650	128330	128500	226720	920956	5
2023.12.01	18:00:00	128505	128645	128465	128465	57729	226824	5
2023.12.04	09:00:00	127935	128010	127655	127760	341289	935262	5
2023.12.04	10:00:00	127755	127965	127595	127880	671798	2238968	5
2023.12.04	11:00:00	127875	128195	127715	127790	671408	2317585	5
2023.12.04	12:00:00	127790	127915	127240	127335	582915	2135764	5
2023.12.04	13:00:00	127330	127575	127285	127565	350100	1310919	5
2023.12.04	14:00:00	127560	127595	127185	127495	399262	1517425	5
2023.12.04	15:00:00	127490	127500	127090	127125	385306	1460086	5
2023.12.04	16:00:00	127125	127290	127010	127250	301331	1203034	5
2023.12.04	17:00:00	127250	127330	127080	127235	235505	922004	5
2023.12.04	18:00:00	127235	127310	127165	127310	54000	197366	5
2023.12.05	09:00:00	127100	127295	126825	127290	543004	1503790	5
2023.12.05	10:00:00	127285	127860	127025	127655	846505	2984130	5
2023.12.05	11:00:00	127655	127705	126825	127245	765816	2847137	5
2023.12.05	12:00:00	127245	127790	126780	127195	768934	2829407	5
2023.12.05	13:00:00	127200	127345	126840	127130	455884	1704293	5
2023.12.05	14:00:00	127130	127465	126920	127365	458034	1766308	5
2023.12.05	15:00:00	127365	127725	127215	127485	396873	1592613	5
2023.12.05	16:00:00	127485	127800	127430	127540	288500	1155351	5
2023.12.05	17:00:00	127545	127635	127150	127165	236297	913957	5
2023.12.05	18:00:00	127165	127235	127070	127100	86053	325170	5
2023.12.06	09:00:00	127495	127825	127480	127725	419094	1225183	5
2023.12.06	10:00:00	127725	127880	127115	127160	857496	2861634	5
2023.12.06	11:00:00	127160	127415	126880	126940	721432	2504183	5
2023.12.06	12:00:00	126945	127025	126655	126675	534797	1828782	5
2023.12.06	13:00:00	126680	126710	126265	126350	470298	1797854	5
2023.12.06	14:00:00	126355	126375	126070	126150	384587	1464944	5
2023.12.06	15:00:00	126150	126375	126080	126325	320288	1254508	5
2023.12.06	16:00:00	126325	126415	126005	126160	395720	1681636	5
2023.12.06	17:00:00	126160	126205	125890	125990	299654	1239144	5
2023.12.06	18:00:00	125990	126010	125735	125735	76746	342183	5
2023.12.07	09:00:00	125935	126335	125830	126325	414955	1221880	5
2023.12.07	10:00:00	126330	126770	126200	126725	664266	2415007	5
2023.12.07	11:00:00	126720	126835	126285	126330	675989	2481326	5
2023.12.07	12:00:00	126325	126545	126030	126130	521966	1904247	5
2023.12.07	13:00:00	126135	126290	125755	126265	453907	1788390	5
2023.12.07	14:00:00	126260	126320	126075	126265	371848	1407809	5
2023.12.07	15:00:00	126270	126435	126035	126075	410056	1619047	5
2023.12.07	16:00:00	126070	126350	126050	126070	333778	1329220	5
2023.12.07	17:00:00	126070	126280	125940	126110	270459	1044081	5
2023.12.07	18:00:00	126115	126305	126100	126295	70899	236819	5
2023.12.08	09:00:00	126415	126555	126105	126465	462971	1415261	5
2023.12.08	10:00:00	126465	126700	125855	126050	977158	3332741	5
2023.12.08	11:00:00	126045	127000	125670	126820	847798	3325946	5
2023.12.08	12:00:00	126825	127400	126820	127075	515047	1901654	5
2023.12.08	13:00:00	127070	127100	126515	126665	452870	1646570	5
2023.12.08	14:00:00	126665	126720	125945	126615	488908	1775549	5
2023.12.08	15:00:00	126610	126825	126555	126640	301334	1041783	5
2023.12.08	16:00:00	126640	127435	126590	127375	417547	1620840	5
2023.12.08	17:00:00	127380	127495	127255	127360	215240	880803	5
2023.12.08	18:00:00	127360	127375	127105	127240	52355	238642	5
2023.12.11	09:00:00	127125	127300	126610	126720	381123	1199700	5
2023.12.11	10:00:00	126720	127140	126565	127125	719102	2698289	5
2023.12.11	11:00:00	127125	127235	126855	126990	666937	2539920	5
2023.12.11	12:00:00	126995	127190	126735	127120	450435	1757162	5
2023.12.11	13:00:00	127120	127220	126885	126940	329551	1289354	5
2023.12.11	14:00:00	126940	126965	126660	126775	360613	1516989	5
2023.12.11	15:00:00	126775	127065	126720	126915	377304	1614575	5
2023.12.11	16:00:00	126915	127070	126780	127055	267004	1180200	5
2023.12.11	17:00:00	127055	127145	126975	127070	199415	798667	5
2023.12.11	18:00:00	127070	127185	127035	127165	36180	156182	5
2023.12.12	09:00:00	127410	127590	127200	127250	390990	1191072	5
2023.12.12	10:00:00	127245	127445	126710	126780	775590	2479502	5
